[chain] 2026-07-05 17:39:23 START  codellama :: codellama/CodeLlama-7b-Instruct-hf
Loaded 384 pairs from gcj_crosslang_clones/pairs.csv × 5 round(s) = 1920 total (0 already done, 1920 remaining)
`torch_dtype` is deprecated! Use `dtype` instead!
 Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 1/2 [00:06<00:06,  6.12s/it] Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  3.81s/it] Loading checkpoint shards: 100%|██████████| 2/2 [00:08<00:00,  4.16s/it]
Model 'codellama' loaded. Starting inference...
--- Round 1/5 (0 done, 384 remaining) ---
[1/1920] 2026-07-05 17:39:55 | R1 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[1849/1920] 2026-07-05 19:08:33 | R5 | 2015_1_1/112276 vs 2013_1_1/31779 → NON-CLONE
[1850/1920] 2026-07-05 19:08:33 | R5 | 2015_1_1/118030 vs 2016_1_1/15421 → NON-CLONE
[1851/1920] 2026-07-05 19:08:34 | R5 | 2015_1_1/112898 vs 2014_3_1/134611 → NON-CLONE
[1852/1920] 2026-07-05 19:08:35 | R5 | 2015_1_1/111086 vs 2015_0_2/55775 → NON-CLONE
[1853/1920] 2026-07-05 19:08:36 | R5 | 2015_1_1/122263 vs 2016_1_2/26561 → NON-CLONE
[1854/1920] 2026-07-05 19:08:37 | R5 | 2015_1_1/111866 vs 2015_0_2/91000 → NON-CLONE
[1855/1920] 2026-07-05 19:08:38 | R5 | 2015_1_1/117734 vs 2013_0_3/59317 → NON-CLONE
[1856/1920] 2026-07-05 19:08:38 | R5 | 2015_1_1/124602 vs 2016_1_1/20829 → NON-CLONE
[1857/1920] 2026-07-05 19:08:39 | R5 | 2015_1_1/111647 vs 2013_0_3/92037 → NON-CLONE
[1858/1920] 2026-07-05 19:08:40 | R5 | 2015_1_1/122934 vs 2013_0_2/83774 → NON-CLONE
[1859/1920] 2026-07-05 19:08:41 | R5 | 2015_1_1/111264 vs 2013_0_1/99825 → NON-CLONE
[1860/1920] 2026-07-05 19:08:42 | R5 | 2015_1_1/121770 vs 2013_0_3/53348 → NON-CLONE
[1861/1920] 2026-07-05 19:08:43 | R5 | 2016_0_1/76319 vs 2015_0_1/25955 → NON-CLONE
[1862/1920] 2026-07-05 19:08:44 | R5 | 2016_0_1/117099 vs 2014_2_1/118754 → NON-CLONE
[1863/1920] 2026-07-05 19:08:45 | R5 | 2016_0_1/100898 vs 2016_0_4/142083 → NON-CLONE
[1864/1920] 2026-07-05 19:08:45 | R5 | 2016_0_1/65647 vs 2016_1_2/21265 → NON-CLONE
[1865/1920] 2026-07-05 19:08:46 | R5 | 2016_0_1/134225 vs 2016_1_2/22155 → NON-CLONE
[1866/1920] 2026-07-05 19:08:47 | R5 | 2016_0_1/143909 vs 2015_0_1/47939 → NON-CLONE
[1867/1920] 2026-07-05 19:08:48 | R5 | 2016_0_1/94639 vs 2016_0_4/135114 → NON-CLONE
[1868/1920] 2026-07-05 19:08:48 | R5 | 2016_0_1/88781 vs 2013_0_2/71957 → NON-CLONE
[1869/1920] 2026-07-05 19:08:50 | R5 | 2016_0_1/71388 vs 2014_2_1/118754 → NON-CLONE
[1870/1920] 2026-07-05 19:08:50 | R5 | 2016_0_1/48618 vs 2015_1_1/124602 → NON-CLONE
[1871/1920] 2026-07-05 19:08:51 | R5 | 2016_0_1/39027 vs 2013_0_1/103399 → NON-CLONE
[1872/1920] 2026-07-05 19:08:52 | R5 | 2016_0_1/113708 vs 2016_0_4/136626 → NON-CLONE
[1873/1920] 2026-07-05 19:08:53 | R5 | 2016_0_4/136626 vs 2015_0_2/81081 → NON-CLONE
[1874/1920] 2026-07-05 19:08:54 | R5 | 2016_0_4/125922 vs 2016_1_1/4557 → NON-CLONE
[1875/1920] 2026-07-05 19:08:55 | R5 | 2016_0_4/99642 vs 2015_0_3/49764 → NON-CLONE
[1876/1920] 2026-07-05 19:08:56 | R5 | 2016_0_4/135114 vs 2016_1_1/15819 → NON-CLONE
[1877/1920] 2026-07-05 19:08:57 | R5 | 2016_0_4/90060 vs 2016_1_2/21265 → NON-CLONE
[1878/1920] 2026-07-05 19:08:58 | R5 | 2016_0_4/45917 vs 2014_2_1/128920 → NON-CLONE
[1879/1920] 2026-07-05 19:08:59 | R5 | 2016_0_4/63570 vs 2014_3_1/138308 → NON-CLONE
[1880/1920] 2026-07-05 19:09:00 | R5 | 2016_0_4/158305 vs 2015_0_3/41900 → NON-CLONE
[1881/1920] 2026-07-05 19:09:01 | R5 | 2016_0_4/142083 vs 2015_0_1/43660 → NON-CLONE
[1882/1920] 2026-07-05 19:09:02 | R5 | 2016_0_4/80717 vs 2013_0_2/91409 → NON-CLONE
[1883/1920] 2026-07-05 19:09:03 | R5 | 2016_0_4/139021 vs 2013_0_2/78034 → NON-CLONE
[1884/1920] 2026-07-05 19:09:04 | R5 | 2016_0_4/37736 vs 2015_0_3/72742 → NON-CLONE
[1885/1920] 2026-07-05 19:09:05 | R5 | 2016_1_1/15819 vs 2013_0_2/85165 → NON-CLONE
[1886/1920] 2026-07-05 19:09:05 | R5 | 2016_1_1/28201 vs 2013_0_2/78034 → NON-CLONE
[1887/1920] 2026-07-05 19:09:06 | R5 | 2016_1_1/22113 vs 2016_1_2/7956 → NON-CLONE
[1888/1920] 2026-07-05 19:09:07 | R5 | 2016_1_1/15421 vs 2016_2_1/193929 → NON-CLONE
[1889/1920] 2026-07-05 19:09:08 | R5 | 2016_1_1/31768 vs 2014_2_1/118416 → NON-CLONE
[1890/1920] 2026-07-05 19:09:09 | R5 | 2016_1_1/20829 vs 2013_0_2/85165 → NON-CLONE
[1891/1920] 2026-07-05 19:09:10 | R5 | 2016_1_1/3308 vs 2016_2_1/186531 → NON-CLONE
[1892/1920] 2026-07-05 19:09:11 | R5 | 2016_1_1/33316 vs 2013_0_3/74156 → NON-CLONE
[1893/1920] 2026-07-05 19:09:12 | R5 | 2016_1_1/14703 vs 2014_3_1/140281 → NON-CLONE
[1894/1920] 2026-07-05 19:09:12 | R5 | 2016_1_1/3735 vs 2013_0_2/85165 → NON-CLONE
[1895/1920] 2026-07-05 19:09:13 | R5 | 2016_1_1/18665 vs 2013_0_2/85165 → NON-CLONE
[1896/1920] 2026-07-05 19:09:14 | R5 | 2016_1_1/4557 vs 2015_0_1/106809 → NON-CLONE
[1897/1920] 2026-07-05 19:09:15 | R5 | 2016_1_2/23627 vs 2016_0_1/88781 → NON-CLONE
[1898/1920] 2026-07-05 19:09:16 | R5 | 2016_1_2/26561 vs 2013_1_1/37029 → NON-CLONE
[1899/1920] 2026-07-05 19:09:17 | R5 | 2016_1_2/21848 vs 2015_0_2/96440 → NON-CLONE
[1900/1920] 2026-07-05 19:09:17 | R5 | 2016_1_2/7905 vs 2013_0_2/44471 → NON-CLONE
[1901/1920] 2026-07-05 19:09:18 | R5 | 2016_1_2/22827 vs 2013_0_3/74156 → NON-CLONE
[1902/1920] 2026-07-05 19:09:19 | R5 | 2016_1_2/26565 vs 2016_0_1/113708 → NON-CLONE
[1903/1920] 2026-07-05 19:09:20 | R5 | 2016_1_2/30453 vs 2016_2_1/193717 → NON-CLONE
[1904/1920] 2026-07-05 19:09:21 | R5 | 2016_1_2/14745 vs 2015_0_3/18309 → NON-CLONE
[1905/1920] 2026-07-05 19:09:22 | R5 | 2016_1_2/7956 vs 2015_0_2/96440 → NON-CLONE
[1906/1920] 2026-07-05 19:09:22 | R5 | 2016_1_2/22155 vs 2014_3_1/139370 → NON-CLONE
[1907/1920] 2026-07-05 19:09:23 | R5 | 2016_1_2/21265 vs 2015_0_3/72742 → NON-CLONE
[1908/1920] 2026-07-05 19:09:24 | R5 | 2016_1_2/19133 vs 2015_0_1/86599 → NON-CLONE
[1909/1920] 2026-07-05 19:09:25 | R5 | 2016_2_1/201276 vs 2015_0_2/81081 → NON-CLONE
[1910/1920] 2026-07-05 19:09:26 | R5 | 2016_2_1/180026 vs 2016_0_1/143909 → NON-CLONE
[1911/1920] 2026-07-05 19:09:27 | R5 | 2016_2_1/193929 vs 2013_1_1/34507 → NON-CLONE
[1912/1920] 2026-07-05 19:09:28 | R5 | 2016_2_1/194349 vs 2015_0_3/103774 → NON-CLONE
[1913/1920] 2026-07-05 19:09:29 | R5 | 2016_2_1/186531 vs 2016_1_1/15819 → NON-CLONE
[1914/1920] 2026-07-05 19:09:30 | R5 | 2016_2_1/179503 vs 2015_0_3/18309 → NON-CLONE
[1915/1920] 2026-07-05 19:09:32 | R5 | 2016_2_1/185295 vs 2013_0_3/108834 → NON-CLONE
[1916/1920] 2026-07-05 19:09:33 | R5 | 2016_2_1/196651 vs 2013_0_1/126886 → NON-CLONE
[1917/1920] 2026-07-05 19:09:34 | R5 | 2016_2_1/182378 vs 2016_1_1/15819 → NON-CLONE
[1918/1920] 2026-07-05 19:09:35 | R5 | 2016_2_1/198100 vs 2013_0_3/51164 → NON-CLONE
[1919/1920] 2026-07-05 19:09:36 | R5 | 2016_2_1/193717 vs 2013_0_3/108834 → NON-CLONE
[1920/1920] 2026-07-05 19:09:37 | R5 | 2016_2_1/200006 vs 2015_0_1/47939 → NON-CLONE
Round 5 done → results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_gguf_QuantFactory__CodeLlama-7b-Instruct-hf-GGUF_CodeLlama-7b-Instruct-hf.Q2_K.gguf_round5.csv
All 5 round(s) complete. Files: results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_gguf_QuantFactory__CodeLlama-7b-Instruct-hf-GGUF_CodeLlama-7b-Instruct-hf.Q2_K.gguf_round1.csv, results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_gguf_QuantFactory__CodeLlama-7b-Instruct-hf-GGUF_CodeLlama-7b-Instruct-hf.Q2_K.gguf_round2.csv, results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_gguf_QuantFactory__CodeLlama-7b-Instruct-hf-GGUF_CodeLlama-7b-Instruct-hf.Q2_K.gguf_round3.csv, results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_gguf_QuantFactory__CodeLlama-7b-Instruct-hf-GGUF_CodeLlama-7b-Instruct-hf.Q2_K.gguf_round4.csv, results_gcj_crosslang/CodeLlama-7b-Instruct-hf/results_gguf_QuantFactory__CodeLlama-7b-Instruct-hf-GGUF_CodeLlama-7b-Instruct-hf.Q2_K.gguf_round5.csv
[chain] 2026-07-05 19:09:38 OK     gguf :: QuantFactory/CodeLlama-7b-Instruct-hf-GGUF::CodeLlama-7b-Instruct-hf.Q2_K.gguf
[chain] 2026-07-05 19:09:38 START  gguf :: QuantFactory/CodeLlama-7b-Instruct-hf-GGUF::CodeLlama-7b-Instruct-hf.Q3_K_M.gguf
Loaded 384 pairs from gcj_crosslang_clones/pairs.csv × 5 round(s) = 1920 total (0 already done, 1920 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (16384) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 384 remaining) ---
[1/1920] 2026-07-05 19:09:44 | R1 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[2/1920] 2026-07-05 19:09:45 | R1 | 2013_0_1/99825 vs 2013_0_1/125888 → CLONE
[3/1920] 2026-07-05 19:09:46 | R1 | 2013_0_1/125888 vs 2013_0_1/84842 → CLONE
[4/1920] 2026-07-05 19:09:47 | R1 | 2013_0_1/84842 vs 2013_0_1/103399 → CLONE
[5/1920] 2026-07-05 19:09:48 | R1 | 2013_0_1/49244 vs 2013_0_1/98087 → CLONE
[6/1920] 2026-07-05 19:09:49 | R1 | 2013_0_1/98087 vs 2013_0_1/91336 → CLONE
[7/1920] 2026-07-05 19:09:50 | R1 | 2013_0_1/91336 vs 2013_0_1/102913 → CLONE
[8/1920] 2026-07-05 19:09:51 | R1 | 2013_0_1/102913 vs 2013_0_1/49244 → CLONE
[9/1920] 2026-07-05 19:09:53 | R1 | 2013_0_1/126886 vs 2013_0_1/72071 → CLONE
[10/1920] 2026-07-05 19:09:54 | R1 | 2013_0_1/72071 vs 2013_0_1/70537 → CLONE
[11/1920] 2026-07-05 19:09:55 | R1 | 2013_0_1/70537 vs 2013_0_1/127485 → CLONE
[12/1920] 2026-07-05 19:09:56 | R1 | 2013_0_1/127485 vs 2013_0_1/126886 → CLONE
[13/1920] 2026-07-05 19:09:57 | R1 | 2013_0_2/95524 vs 2013_0_2/83774 → CLONE
[14/1920] 2026-07-05 19:09:58 | R1 | 2013_0_2/83774 vs 2013_0_2/78034 → CLONE
[15/1920] 2026-07-05 19:09:59 | R1 | 2013_0_2/78034 vs 2013_0_2/71957 → CLONE
[16/1920] 2026-07-05 19:10:00 | R1 | 2013_0_2/71957 vs 2013_0_2/95524 → CLONE
[17/1920] 2026-07-05 19:10:00 | R1 | 2013_0_2/44471 vs 2013_0_2/140779 → CLONE
[18/1920] 2026-07-05 19:10:01 | R1 | 2013_0_2/140779 vs 2013_0_2/122219 → CLONE
[19/1920] 2026-07-05 19:10:02 | R1 | 2013_0_2/122219 vs 2013_0_2/96711 → CLONE
[20/1920] 2026-07-05 19:10:03 | R1 | 2013_0_2/96711 vs 2013_0_2/44471 → CLONE
[21/1920] 2026-07-05 19:10:04 | R1 | 2013_0_2/55421 vs 2013_0_2/91409 → CLONE
[22/1920] 2026-07-05 19:10:05 | R1 | 2013_0_2/91409 vs 2013_0_2/85165 → CLONE
[23/1920] 2026-07-05 19:10:06 | R1 | 2013_0_2/85165 vs 2013_0_2/68303 → CLONE
[24/1920] 2026-07-05 19:10:07 | R1 | 2013_0_2/68303 vs 2013_0_2/55421 → CLONE
[25/1920] 2026-07-05 19:10:09 | R1 | 2013_0_3/108834 vs 2013_0_3/102625 → CLONE
[26/1920] 2026-07-05 19:10:09 | R1 | 2013_0_3/102625 vs 2013_0_3/102207 → CLONE
[27/1920] 2026-07-05 19:10:10 | R1 | 2013_0_3/102207 vs 2013_0_3/89287 → CLONE
[28/1920] 2026-07-05 19:10:12 | R1 | 2013_0_3/89287 vs 2013_0_3/108834 → CLONE
[29/1920] 2026-07-05 19:10:13 | R1 | 2013_0_3/59317 vs 2013_0_3/81195 → CLONE
[30/1920] 2026-07-05 19:10:14 | R1 | 2013_0_3/81195 vs 2013_0_3/51164 → CLONE
[31/1920] 2026-07-05 19:10:14 | R1 | 2013_0_3/51164 vs 2013_0_3/92037 → CLONE
[32/1920] 2026-07-05 19:10:15 | R1 | 2013_0_3/92037 vs 2013_0_3/59317 → CLONE
[33/1920] 2026-07-05 19:10:17 | R1 | 2013_0_3/74156 vs 2013_0_3/53348 → CLONE
[34/1920] 2026-07-05 19:10:18 | R1 | 2013_0_3/53348 vs 2013_0_3/70289 → CLONE
[35/1920] 2026-07-05 19:10:19 | R1 | 2013_0_3/70289 vs 2013_0_3/132829 → CLONE
[36/1920] 2026-07-05 19:10:19 | R1 | 2013_0_3/132829 vs 2013_0_3/74156 → CLONE
[37/1920] 2026-07-05 19:10:20 | R1 | 2013_1_1/42047 vs 2013_1_1/28766 → CLONE
[38/1920] 2026-07-05 19:10:21 | R1 | 2013_1_1/28766 vs 2013_1_1/37029 → CLONE
[39/1920] 2026-07-05 19:10:22 | R1 | 2013_1_1/37029 vs 2013_1_1/34507 → CLONE
[40/1920] 2026-07-05 19:10:23 | R1 | 2013_1_1/34507 vs 2013_1_1/42047 → CLONE
[41/1920] 2026-07-05 19:10:24 | R1 | 2013_1_1/30835 vs 2013_1_1/30228 → CLONE
[42/1920] 2026-07-05 19:10:25 | R1 | 2013_1_1/30228 vs 2013_1_1/32497 → CLONE
[43/1920] 2026-07-05 19:10:26 | R1 | 2013_1_1/32497 vs 2013_1_1/39026 → CLONE
[44/1920] 2026-07-05 19:10:27 | R1 | 2013_1_1/39026 vs 2013_1_1/30835 → CLONE
[45/1920] 2026-07-05 19:10:27 | R1 | 2013_1_1/32414 vs 2013_1_1/30618 → CLONE
[46/1920] 2026-07-05 19:10:28 | R1 | 2013_1_1/30618 vs 2013_1_1/30519 → CLONE
[47/1920] 2026-07-05 19:10:29 | R1 | 2013_1_1/30519 vs 2013_1_1/31779 → CLONE
[48/1920] 2026-07-05 19:10:30 | R1 | 2013_1_1/31779 vs 2013_1_1/32414 → CLONE
[49/1920] 2026-07-05 19:10:31 | R1 | 2014_2_1/115757 vs 2014_2_1/131278 → CLONE
[50/1920] 2026-07-05 19:10:32 | R1 | 2014_2_1/131278 vs 2014_2_1/128920 → CLONE
[51/1920] 2026-07-05 19:10:33 | R1 | 2014_2_1/128920 vs 2014_2_1/118754 → CLONE
[52/1920] 2026-07-05 19:10:34 | R1 | 2014_2_1/118754 vs 2014_2_1/115757 → CLONE
[53/1920] 2026-07-05 19:10:35 | R1 | 2014_2_1/129296 vs 2014_2_1/119165 → CLONE
[54/1920] 2026-07-05 19:10:36 | R1 | 2014_2_1/119165 vs 2014_2_1/118416 → CLONE
[55/1920] 2026-07-05 19:10:37 | R1 | 2014_2_1/118416 vs 2014_2_1/116147 → CLONE
[56/1920] 2026-07-05 19:10:38 | R1 | 2014_2_1/116147 vs 2014_2_1/129296 → CLONE
[57/1920] 2026-07-05 19:10:40 | R1 | 2014_2_1/131873 vs 2014_2_1/118489 → CLONE
[58/1920] 2026-07-05 19:10:41 | R1 | 2014_2_1/118489 vs 2014_2_1/121201 → CLONE
[59/1920] 2026-07-05 19:10:42 | R1 | 2014_2_1/121201 vs 2014_2_1/114208 → CLONE
[60/1920] 2026-07-05 19:10:43 | R1 | 2014_2_1/114208 vs 2014_2_1/131873 → CLONE
[61/1920] 2026-07-05 19:10:44 | R1 | 2014_3_1/135560 vs 2014_3_1/138308 → CLONE
[62/1920] 2026-07-05 19:10:45 | R1 | 2014_3_1/138308 vs 2014_3_1/139209 → CLONE
[63/1920] 2026-07-05 19:10:46 | R1 | 2014_3_1/139209 vs 2014_3_1/142092 → CLONE
[64/1920] 2026-07-05 19:10:47 | R1 | 2014_3_1/142092 vs 2014_3_1/135560 → CLONE
[65/1920] 2026-07-05 19:10:48 | R1 | 2014_3_1/138333 vs 2014_3_1/134611 → CLONE
[66/1920] 2026-07-05 19:10:48 | R1 | 2014_3_1/134611 vs 2014_3_1/139370 → CLONE
[67/1920] 2026-07-05 19:10:49 | R1 | 2014_3_1/139370 vs 2014_3_1/134295 → CLONE
[68/1920] 2026-07-05 19:10:50 | R1 | 2014_3_1/134295 vs 2014_3_1/138333 → CLONE
[69/1920] 2026-07-05 19:10:51 | R1 | 2014_3_1/140281 vs 2014_3_1/132142 → CLONE
[70/1920] 2026-07-05 19:10:52 | R1 | 2014_3_1/132142 vs 2014_3_1/143074 → CLONE
[71/1920] 2026-07-05 19:10:53 | R1 | 2014_3_1/143074 vs 2014_3_1/132975 → CLONE
[72/1920] 2026-07-05 19:10:53 | R1 | 2014_3_1/132975 vs 2014_3_1/140281 → CLONE
[73/1920] 2026-07-05 19:10:54 | R1 | 2015_0_1/47939 vs 2015_0_1/44230 → CLONE
[74/1920] 2026-07-05 19:10:55 | R1 | 2015_0_1/44230 vs 2015_0_1/106809 → CLONE
[75/1920] 2026-07-05 19:10:56 | R1 | 2015_0_1/106809 vs 2015_0_1/25955 → CLONE
[76/1920] 2026-07-05 19:10:57 | R1 | 2015_0_1/25955 vs 2015_0_1/47939 → CLONE
[77/1920] 2026-07-05 19:10:58 | R1 | 2015_0_1/43660 vs 2015_0_1/64620 → CLONE
[78/1920] 2026-07-05 19:10:59 | R1 | 2015_0_1/64620 vs 2015_0_1/86599 → CLONE
[79/1920] 2026-07-05 19:10:59 | R1 | 2015_0_1/86599 vs 2015_0_1/28465 → CLONE
[80/1920] 2026-07-05 19:11:00 | R1 | 2015_0_1/28465 vs 2015_0_1/43660 → CLONE
[81/1920] 2026-07-05 19:11:01 | R1 | 2015_0_1/100718 vs 2015_0_1/65110 → CLONE
[82/1920] 2026-07-05 19:11:02 | R1 | 2015_0_1/65110 vs 2015_0_1/60803 → CLONE
[83/1920] 2026-07-05 19:11:03 | R1 | 2015_0_1/60803 vs 2015_0_1/96593 → CLONE
[84/1920] 2026-07-05 19:11:04 | R1 | 2015_0_1/96593 vs 2015_0_1/100718 → CLONE
[85/1920] 2026-07-05 19:11:05 | R1 | 2015_0_2/91000 vs 2015_0_2/96440 → CLONE
[86/1920] 2026-07-05 19:11:05 | R1 | 2015_0_2/96440 vs 2015_0_2/36519 → CLONE
[87/1920] 2026-07-05 19:11:06 | R1 | 2015_0_2/36519 vs 2015_0_2/103402 → CLONE
[88/1920] 2026-07-05 19:11:07 | R1 | 2015_0_2/103402 vs 2015_0_2/91000 → CLONE
[89/1920] 2026-07-05 19:11:08 | R1 | 2015_0_2/21812 vs 2015_0_2/88257 → CLONE
[90/1920] 2026-07-05 19:11:09 | R1 | 2015_0_2/88257 vs 2015_0_2/81081 → CLONE
[91/1920] 2026-07-05 19:11:10 | R1 | 2015_0_2/81081 vs 2015_0_2/102321 → CLONE
[92/1920] 2026-07-05 19:11:11 | R1 | 2015_0_2/102321 vs 2015_0_2/21812 → CLONE
[93/1920] 2026-07-05 19:11:12 | R1 | 2015_0_2/40957 vs 2015_0_2/38840 → CLONE
[94/1920] 2026-07-05 19:11:12 | R1 | 2015_0_2/38840 vs 2015_0_2/100159 → CLONE
[95/1920] 2026-07-05 19:11:13 | R1 | 2015_0_2/100159 vs 2015_0_2/55775 → CLONE
[96/1920] 2026-07-05 19:11:14 | R1 | 2015_0_2/55775 vs 2015_0_2/40957 → CLONE
[97/1920] 2026-07-05 19:11:15 | R1 | 2015_0_3/42051 vs 2015_0_3/41900 → CLONE
[98/1920] 2026-07-05 19:11:17 | R1 | 2015_0_3/41900 vs 2015_0_3/103585 → CLONE
[99/1920] 2026-07-05 19:11:18 | R1 | 2015_0_3/103585 vs 2015_0_3/19800 → CLONE
[100/1920] 2026-07-05 19:11:19 | R1 | 2015_0_3/19800 vs 2015_0_3/42051 → CLONE
[101/1920] 2026-07-05 19:11:20 | R1 | 2015_0_3/47513 vs 2015_0_3/49764 → CLONE
[102/1920] 2026-07-05 19:11:21 | R1 | 2015_0_3/49764 vs 2015_0_3/103774 → CLONE
[103/1920] 2026-07-05 19:11:22 | R1 | 2015_0_3/103774 vs 2015_0_3/102323 → CLONE
[104/1920] 2026-07-05 19:11:24 | R1 | 2015_0_3/102323 vs 2015_0_3/47513 → CLONE
[105/1920] 2026-07-05 19:11:25 | R1 | 2015_0_3/96608 vs 2015_0_3/23036 → CLONE
[106/1920] 2026-07-05 19:11:26 | R1 | 2015_0_3/23036 vs 2015_0_3/72742 → CLONE
[107/1920] 2026-07-05 19:11:28 | R1 | 2015_0_3/72742 vs 2015_0_3/18309 → CLONE
[108/1920] 2026-07-05 19:11:29 | R1 | 2015_0_3/18309 vs 2015_0_3/96608 → CLONE
[109/1920] 2026-07-05 19:11:30 | R1 | 2015_0_4/86262 vs 2015_0_4/63026 → CLONE
[110/1920] 2026-07-05 19:11:31 | R1 | 2015_0_4/63026 vs 2015_0_4/57828 → CLONE
[111/1920] 2026-07-05 19:11:32 | R1 | 2015_0_4/57828 vs 2015_0_4/68310 → CLONE
[112/1920] 2026-07-05 19:11:33 | R1 | 2015_0_4/68310 vs 2015_0_4/86262 → CLONE
[113/1920] 2026-07-05 19:11:34 | R1 | 2015_0_4/30398 vs 2015_0_4/86932 → CLONE
[114/1920] 2026-07-05 19:11:34 | R1 | 2015_0_4/86932 vs 2015_0_4/94256 → CLONE
[115/1920] 2026-07-05 19:11:35 | R1 | 2015_0_4/94256 vs 2015_0_4/19708 → CLONE
[116/1920] 2026-07-05 19:11:37 | R1 | 2015_0_4/19708 vs 2015_0_4/30398 → CLONE
[117/1920] 2026-07-05 19:11:37 | R1 | 2015_0_4/29877 vs 2015_0_4/60776 → CLONE
[118/1920] 2026-07-05 19:11:38 | R1 | 2015_0_4/60776 vs 2015_0_4/74018 → CLONE
[119/1920] 2026-07-05 19:11:39 | R1 | 2015_0_4/74018 vs 2015_0_4/78114 → CLONE
[120/1920] 2026-07-05 19:11:40 | R1 | 2015_0_4/78114 vs 2015_0_4/29877 → CLONE
[121/1920] 2026-07-05 19:11:41 | R1 | 2015_1_1/112276 vs 2015_1_1/111086 → CLONE
[122/1920] 2026-07-05 19:11:42 | R1 | 2015_1_1/111086 vs 2015_1_1/117734 → CLONE
[123/1920] 2026-07-05 19:11:43 | R1 | 2015_1_1/117734 vs 2015_1_1/122934 → CLONE
[124/1920] 2026-07-05 19:11:44 | R1 | 2015_1_1/122934 vs 2015_1_1/112276 → CLONE
[125/1920] 2026-07-05 19:11:44 | R1 | 2015_1_1/118030 vs 2015_1_1/122263 → CLONE
[126/1920] 2026-07-05 19:11:45 | R1 | 2015_1_1/122263 vs 2015_1_1/124602 → CLONE
[127/1920] 2026-07-05 19:11:46 | R1 | 2015_1_1/124602 vs 2015_1_1/111264 → CLONE
[128/1920] 2026-07-05 19:11:47 | R1 | 2015_1_1/111264 vs 2015_1_1/118030 → CLONE
[129/1920] 2026-07-05 19:11:48 | R1 | 2015_1_1/112898 vs 2015_1_1/111866 → CLONE
[130/1920] 2026-07-05 19:11:48 | R1 | 2015_1_1/111866 vs 2015_1_1/111647 → CLONE
[131/1920] 2026-07-05 19:11:49 | R1 | 2015_1_1/111647 vs 2015_1_1/121770 → CLONE
[132/1920] 2026-07-05 19:11:50 | R1 | 2015_1_1/121770 vs 2015_1_1/112898 → CLONE
[133/1920] 2026-07-05 19:11:51 | R1 | 2016_0_1/76319 vs 2016_0_1/65647 → CLONE
[134/1920] 2026-07-05 19:11:52 | R1 | 2016_0_1/65647 vs 2016_0_1/94639 → CLONE
[135/1920] 2026-07-05 19:11:53 | R1 | 2016_0_1/94639 vs 2016_0_1/48618 → CLONE
[136/1920] 2026-07-05 19:11:54 | R1 | 2016_0_1/48618 vs 2016_0_1/76319 → CLONE
[137/1920] 2026-07-05 19:11:54 | R1 | 2016_0_1/117099 vs 2016_0_1/134225 → CLONE
[138/1920] 2026-07-05 19:11:55 | R1 | 2016_0_1/134225 vs 2016_0_1/88781 → CLONE
[139/1920] 2026-07-05 19:11:56 | R1 | 2016_0_1/88781 vs 2016_0_1/39027 → CLONE
[140/1920] 2026-07-05 19:11:57 | R1 | 2016_0_1/39027 vs 2016_0_1/117099 → CLONE
[141/1920] 2026-07-05 19:11:58 | R1 | 2016_0_1/100898 vs 2016_0_1/143909 → CLONE
[142/1920] 2026-07-05 19:11:59 | R1 | 2016_0_1/143909 vs 2016_0_1/71388 → CLONE
[143/1920] 2026-07-05 19:11:59 | R1 | 2016_0_1/71388 vs 2016_0_1/113708 → CLONE
[144/1920] 2026-07-05 19:12:00 | R1 | 2016_0_1/113708 vs 2016_0_1/100898 → CLONE
[145/1920] 2026-07-05 19:12:01 | R1 | 2016_0_4/136626 vs 2016_0_4/135114 → CLONE
[146/1920] 2026-07-05 19:12:02 | R1 | 2016_0_4/135114 vs 2016_0_4/63570 → CLONE
[147/1920] 2026-07-05 19:12:02 | R1 | 2016_0_4/63570 vs 2016_0_4/80717 → CLONE
[148/1920] 2026-07-05 19:12:03 | R1 | 2016_0_4/80717 vs 2016_0_4/136626 → CLONE
[149/1920] 2026-07-05 19:12:04 | R1 | 2016_0_4/125922 vs 2016_0_4/90060 → CLONE
[150/1920] 2026-07-05 19:12:05 | R1 | 2016_0_4/90060 vs 2016_0_4/158305 → CLONE
