Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (0 already done, 2000 remaining)
GGUF base: QuantFactory/CodeLlama-7b-Instruct-hf-GGUF::CodeLlama-7b-Instruct-hf.Q4_K_M.gguf
LoRA adapter: finetune_models/codellama-7b-aizu-qlora-F16.gguf
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
Model 'gguf_lora' loaded. Starting inference...
--- Round 1/5 (0 done, 400 remaining) ---
[1/2000] 2026-07-19 14:25:51 | R1 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[477/2000] 2026-07-19 14:30:56 | R2 | 2014_3_1/137264 vs 2014_3_1/138529 → CLONE
[478/2000] 2026-07-19 14:30:57 | R2 | 2014_3_1/138894 vs 2014_3_1/136615 → CLONE
[479/2000] 2026-07-19 14:30:57 | R2 | 2014_3_1/138894 vs 2014_3_1/138529 → CLONE
[480/2000] 2026-07-19 14:30:58 | R2 | 2014_3_1/136615 vs 2014_3_1/138529 → CLONE
[481/2000] 2026-07-19 14:30:58 | R2 | 2015_0_1/79967 vs 2015_0_1/35102 → CLONE
[482/2000] 2026-07-19 14:30:59 | R2 | 2015_0_1/79967 vs 2015_0_1/68106 → CLONE
[483/2000] 2026-07-19 14:30:59 | R2 | 2015_0_1/79967 vs 2015_0_1/65869 → CLONE
[484/2000] 2026-07-19 14:30:59 | R2 | 2015_0_1/79967 vs 2015_0_1/46754 → CLONE
[485/2000] 2026-07-19 14:31:00 | R2 | 2015_0_1/35102 vs 2015_0_1/68106 → CLONE
[486/2000] 2026-07-19 14:31:00 | R2 | 2015_0_1/35102 vs 2015_0_1/65869 → CLONE
[487/2000] 2026-07-19 14:31:01 | R2 | 2015_0_1/35102 vs 2015_0_1/46754 → CLONE
[488/2000] 2026-07-19 14:31:01 | R2 | 2015_0_1/68106 vs 2015_0_1/65869 → CLONE
[489/2000] 2026-07-19 14:31:01 | R2 | 2015_0_1/68106 vs 2015_0_1/46754 → CLONE
[490/2000] 2026-07-19 14:31:02 | R2 | 2015_0_1/65869 vs 2015_0_1/46754 → CLONE
[491/2000] 2026-07-19 14:31:02 | R2 | 2015_0_2/34257 vs 2015_0_2/32722 → CLONE
[492/2000] 2026-07-19 14:31:03 | R2 | 2015_0_2/34257 vs 2015_0_2/77145 → CLONE
[493/2000] 2026-07-19 14:31:03 | R2 | 2015_0_2/34257 vs 2015_0_2/72707 → CLONE
[494/2000] 2026-07-19 14:31:04 | R2 | 2015_0_2/34257 vs 2015_0_2/68668 → CLONE
[495/2000] 2026-07-19 14:31:04 | R2 | 2015_0_2/32722 vs 2015_0_2/77145 → CLONE
[496/2000] 2026-07-19 14:31:04 | R2 | 2015_0_2/32722 vs 2015_0_2/72707 → CLONE
[497/2000] 2026-07-19 14:31:05 | R2 | 2015_0_2/32722 vs 2015_0_2/68668 → CLONE
[498/2000] 2026-07-19 14:31:05 | R2 | 2015_0_2/77145 vs 2015_0_2/72707 → CLONE
[499/2000] 2026-07-19 14:31:06 | R2 | 2015_0_2/77145 vs 2015_0_2/68668 → CLONE
[500/2000] 2026-07-19 14:31:06 | R2 | 2015_0_2/72707 vs 2015_0_2/68668 → CLONE
[501/2000] 2026-07-19 14:31:07 | R2 | 2015_0_3/74464 vs 2015_0_3/88073 → CLONE
[502/2000] 2026-07-19 14:31:08 | R2 | 2015_0_3/74464 vs 2015_0_3/21597 → CLONE
[503/2000] 2026-07-19 14:31:09 | R2 | 2015_0_3/74464 vs 2015_0_3/62582 → CLONE
[504/2000] 2026-07-19 14:31:09 | R2 | 2015_0_3/74464 vs 2015_0_3/107238 → CLONE
[505/2000] 2026-07-19 14:31:10 | R2 | 2015_0_3/88073 vs 2015_0_3/21597 → CLONE
[506/2000] 2026-07-19 14:31:11 | R2 | 2015_0_3/88073 vs 2015_0_3/62582 → CLONE
[507/2000] 2026-07-19 14:31:11 | R2 | 2015_0_3/88073 vs 2015_0_3/107238 → CLONE
[508/2000] 2026-07-19 14:31:12 | R2 | 2015_0_3/21597 vs 2015_0_3/62582 → CLONE
[509/2000] 2026-07-19 14:31:13 | R2 | 2015_0_3/21597 vs 2015_0_3/107238 → CLONE
[510/2000] 2026-07-19 14:31:14 | R2 | 2015_0_3/62582 vs 2015_0_3/107238 → CLONE
[511/2000] 2026-07-19 14:31:14 | R2 | 2015_0_4/107149 vs 2015_0_4/96734 → CLONE
[512/2000] 2026-07-19 14:31:15 | R2 | 2015_0_4/107149 vs 2015_0_4/79014 → CLONE
[513/2000] 2026-07-19 14:31:15 | R2 | 2015_0_4/107149 vs 2015_0_4/21673 → CLONE
[514/2000] 2026-07-19 14:31:15 | R2 | 2015_0_4/107149 vs 2015_0_4/77477 → CLONE
[515/2000] 2026-07-19 14:31:16 | R2 | 2015_0_4/96734 vs 2015_0_4/79014 → CLONE
[516/2000] 2026-07-19 14:31:16 | R2 | 2015_0_4/96734 vs 2015_0_4/21673 → CLONE
[517/2000] 2026-07-19 14:31:17 | R2 | 2015_0_4/96734 vs 2015_0_4/77477 → CLONE
[518/2000] 2026-07-19 14:31:17 | R2 | 2015_0_4/79014 vs 2015_0_4/21673 → CLONE
[519/2000] 2026-07-19 14:31:18 | R2 | 2015_0_4/79014 vs 2015_0_4/77477 → CLONE
[520/2000] 2026-07-19 14:31:18 | R2 | 2015_0_4/21673 vs 2015_0_4/77477 → CLONE
[521/2000] 2026-07-19 14:31:19 | R2 | 2015_1_1/127730 vs 2015_1_1/114491 → CLONE
[522/2000] 2026-07-19 14:31:19 | R2 | 2015_1_1/127730 vs 2015_1_1/125935 → CLONE
[523/2000] 2026-07-19 14:31:20 | R2 | 2015_1_1/127730 vs 2015_1_1/124925 → CLONE
[524/2000] 2026-07-19 14:31:20 | R2 | 2015_1_1/127730 vs 2015_1_1/115055 → CLONE
[525/2000] 2026-07-19 14:31:21 | R2 | 2015_1_1/114491 vs 2015_1_1/125935 → CLONE
[526/2000] 2026-07-19 14:31:21 | R2 | 2015_1_1/114491 vs 2015_1_1/124925 → CLONE
[527/2000] 2026-07-19 14:31:22 | R2 | 2015_1_1/114491 vs 2015_1_1/115055 → CLONE
[528/2000] 2026-07-19 14:31:22 | R2 | 2015_1_1/125935 vs 2015_1_1/124925 → CLONE
[529/2000] 2026-07-19 14:31:23 | R2 | 2015_1_1/125935 vs 2015_1_1/115055 → CLONE
[530/2000] 2026-07-19 14:31:23 | R2 | 2015_1_1/124925 vs 2015_1_1/115055 → CLONE
[531/2000] 2026-07-19 14:31:24 | R2 | 2016_0_1/60475 vs 2016_0_1/69477 → CLONE
[532/2000] 2026-07-19 14:31:24 | R2 | 2016_0_1/60475 vs 2016_0_1/123558 → CLONE
[533/2000] 2026-07-19 14:31:25 | R2 | 2016_0_1/60475 vs 2016_0_1/55901 → CLONE
[534/2000] 2026-07-19 14:31:25 | R2 | 2016_0_1/60475 vs 2016_0_1/72044 → CLONE
[535/2000] 2026-07-19 14:31:26 | R2 | 2016_0_1/69477 vs 2016_0_1/123558 → CLONE
[536/2000] 2026-07-19 14:31:26 | R2 | 2016_0_1/69477 vs 2016_0_1/55901 → CLONE
[537/2000] 2026-07-19 14:31:27 | R2 | 2016_0_1/69477 vs 2016_0_1/72044 → CLONE
[538/2000] 2026-07-19 14:31:27 | R2 | 2016_0_1/123558 vs 2016_0_1/55901 → CLONE
[539/2000] 2026-07-19 14:31:28 | R2 | 2016_0_1/123558 vs 2016_0_1/72044 → CLONE
[540/2000] 2026-07-19 14:31:28 | R2 | 2016_0_1/55901 vs 2016_0_1/72044 → CLONE
[541/2000] 2026-07-19 14:31:29 | R2 | 2016_0_2/68074 vs 2016_0_2/150691 → CLONE
[542/2000] 2026-07-19 14:31:29 | R2 | 2016_0_2/68074 vs 2016_0_2/125812 → CLONE
[543/2000] 2026-07-19 14:31:30 | R2 | 2016_0_2/68074 vs 2016_0_2/88861 → CLONE
[544/2000] 2026-07-19 14:31:30 | R2 | 2016_0_2/68074 vs 2016_0_2/162423 → CLONE
[545/2000] 2026-07-19 14:31:30 | R2 | 2016_0_2/150691 vs 2016_0_2/125812 → CLONE
[546/2000] 2026-07-19 14:31:31 | R2 | 2016_0_2/150691 vs 2016_0_2/88861 → CLONE
[547/2000] 2026-07-19 14:31:31 | R2 | 2016_0_2/150691 vs 2016_0_2/162423 → CLONE
[548/2000] 2026-07-19 14:31:32 | R2 | 2016_0_2/125812 vs 2016_0_2/88861 → CLONE
[549/2000] 2026-07-19 14:31:32 | R2 | 2016_0_2/125812 vs 2016_0_2/162423 → CLONE
[550/2000] 2026-07-19 14:31:33 | R2 | 2016_0_2/88861 vs 2016_0_2/162423 → CLONE
[551/2000] 2026-07-19 14:31:33 | R2 | 2016_0_4/100472 vs 2016_0_4/129913 → CLONE
[552/2000] 2026-07-19 14:31:34 | R2 | 2016_0_4/100472 vs 2016_0_4/58218 → CLONE
[553/2000] 2026-07-19 14:31:34 | R2 | 2016_0_4/100472 vs 2016_0_4/63729 → CLONE
[554/2000] 2026-07-19 14:31:34 | R2 | 2016_0_4/100472 vs 2016_0_4/138317 → CLONE
[555/2000] 2026-07-19 14:31:35 | R2 | 2016_0_4/129913 vs 2016_0_4/58218 → CLONE
[556/2000] 2026-07-19 14:31:36 | R2 | 2016_0_4/129913 vs 2016_0_4/63729 → CLONE
[557/2000] 2026-07-19 14:31:36 | R2 | 2016_0_4/129913 vs 2016_0_4/138317 → CLONE
[558/2000] 2026-07-19 14:31:37 | R2 | 2016_0_4/58218 vs 2016_0_4/63729 → CLONE
[559/2000] 2026-07-19 14:31:37 | R2 | 2016_0_4/58218 vs 2016_0_4/138317 → CLONE
[560/2000] 2026-07-19 14:31:38 | R2 | 2016_0_4/63729 vs 2016_0_4/138317 → CLONE
[561/2000] 2026-07-19 14:31:38 | R2 | 2016_1_1/1153 vs 2016_1_1/14479 → CLONE
[562/2000] 2026-07-19 14:31:39 | R2 | 2016_1_1/1153 vs 2016_1_1/8299 → CLONE
[563/2000] 2026-07-19 14:31:39 | R2 | 2016_1_1/1153 vs 2016_1_1/29796 → CLONE
[564/2000] 2026-07-19 14:31:39 | R2 | 2016_1_1/1153 vs 2016_1_1/2003 → CLONE
[565/2000] 2026-07-19 14:31:40 | R2 | 2016_1_1/14479 vs 2016_1_1/8299 → CLONE
[566/2000] 2026-07-19 14:31:40 | R2 | 2016_1_1/14479 vs 2016_1_1/29796 → CLONE
[567/2000] 2026-07-19 14:31:41 | R2 | 2016_1_1/14479 vs 2016_1_1/2003 → CLONE
[568/2000] 2026-07-19 14:31:41 | R2 | 2016_1_1/8299 vs 2016_1_1/29796 → CLONE
[569/2000] 2026-07-19 14:31:41 | R2 | 2016_1_1/8299 vs 2016_1_1/2003 → CLONE
[570/2000] 2026-07-19 14:31:42 | R2 | 2016_1_1/29796 vs 2016_1_1/2003 → CLONE
[571/2000] 2026-07-19 14:31:42 | R2 | 2016_1_2/8152 vs 2016_1_2/31984 → CLONE
[572/2000] 2026-07-19 14:31:43 | R2 | 2016_1_2/8152 vs 2016_1_2/20611 → CLONE
[573/2000] 2026-07-19 14:31:44 | R2 | 2016_1_2/8152 vs 2016_1_2/19093 → CLONE
[574/2000] 2026-07-19 14:31:45 | R2 | 2016_1_2/8152 vs 2016_1_2/30007 → CLONE
[575/2000] 2026-07-19 14:31:46 | R2 | 2016_1_2/31984 vs 2016_1_2/20611 → CLONE
[576/2000] 2026-07-19 14:31:47 | R2 | 2016_1_2/31984 vs 2016_1_2/19093 → CLONE
[577/2000] 2026-07-19 14:31:48 | R2 | 2016_1_2/31984 vs 2016_1_2/30007 → CLONE
[578/2000] 2026-07-19 14:31:50 | R2 | 2016_1_2/20611 vs 2016_1_2/19093 → CLONE
[579/2000] 2026-07-19 14:31:50 | R2 | 2016_1_2/20611 vs 2016_1_2/30007 → CLONE
[580/2000] 2026-07-19 14:31:52 | R2 | 2016_1_2/19093 vs 2016_1_2/30007 → CLONE
[581/2000] 2026-07-19 14:31:53 | R2 | 2016_2_1/197689 vs 2016_2_1/192495 → CLONE
[582/2000] 2026-07-19 14:31:54 | R2 | 2016_2_1/197689 vs 2016_2_1/187476 → CLONE
[583/2000] 2026-07-19 14:31:54 | R2 | 2016_2_1/197689 vs 2016_2_1/193269 → CLONE
[584/2000] 2026-07-19 14:31:55 | R2 | 2016_2_1/197689 vs 2016_2_1/184367 → CLONE
[585/2000] 2026-07-19 14:31:55 | R2 | 2016_2_1/192495 vs 2016_2_1/187476 → CLONE
[586/2000] 2026-07-19 14:31:56 | R2 | 2016_2_1/192495 vs 2016_2_1/193269 → CLONE
[587/2000] 2026-07-19 14:31:56 | R2 | 2016_2_1/192495 vs 2016_2_1/184367 → CLONE
[588/2000] 2026-07-19 14:31:57 | R2 | 2016_2_1/187476 vs 2016_2_1/193269 → CLONE
[589/2000] 2026-07-19 14:31:57 | R2 | 2016_2_1/187476 vs 2016_2_1/184367 → CLONE
[590/2000] 2026-07-19 14:31:58 | R2 | 2016_2_1/193269 vs 2016_2_1/184367 → CLONE
[591/2000] 2026-07-19 14:31:59 | R2 | 2016_3_1/205670 vs 2016_3_1/211583 → CLONE
[592/2000] 2026-07-19 14:31:59 | R2 | 2016_3_1/205670 vs 2016_3_1/210871 → CLONE
[593/2000] 2026-07-19 14:32:00 | R2 | 2016_3_1/205670 vs 2016_3_1/218815 → CLONE
[594/2000] 2026-07-19 14:32:00 | R2 | 2016_3_1/205670 vs 2016_3_1/207727 → CLONE
[595/2000] 2026-07-19 14:32:01 | R2 | 2016_3_1/211583 vs 2016_3_1/210871 → CLONE
[596/2000] 2026-07-19 14:32:01 | R2 | 2016_3_1/211583 vs 2016_3_1/218815 → CLONE
[597/2000] 2026-07-19 14:32:02 | R2 | 2016_3_1/211583 vs 2016_3_1/207727 → CLONE
[598/2000] 2026-07-19 14:32:02 | R2 | 2016_3_1/210871 vs 2016_3_1/218815 → CLONE
[599/2000] 2026-07-19 14:32:03 | R2 | 2016_3_1/210871 vs 2016_3_1/207727 → CLONE
[600/2000] 2026-07-19 14:32:03 | R2 | 2016_3_1/218815 vs 2016_3_1/207727 → CLONE
[601/2000] 2026-07-19 14:32:04 | R2 | 2013_0_1/84294 vs 2016_3_1/218815 → NON-CLONE
[602/2000] 2026-07-19 14:32:04 | R2 | 2013_0_1/84294 vs 2015_1_1/124925 → NON-CLONE
[603/2000] 2026-07-19 14:32:05 | R2 | 2013_0_1/84294 vs 2016_0_2/88861 → NON-CLONE
[604/2000] 2026-07-19 14:32:05 | R2 | 2013_0_1/84294 vs 2014_0_2/107403 → NON-CLONE
[605/2000] 2026-07-19 14:32:06 | R2 | 2013_0_1/58633 vs 2015_0_3/62582 → NON-CLONE
[606/2000] 2026-07-19 14:32:07 | R2 | 2013_0_1/58633 vs 2013_1_1/35305 → NON-CLONE
[607/2000] 2026-07-19 14:32:07 | R2 | 2013_0_1/58633 vs 2016_0_4/100472 → NON-CLONE
[608/2000] 2026-07-19 14:32:08 | R2 | 2013_0_1/124149 vs 2015_0_1/68106 → NON-CLONE
[609/2000] 2026-07-19 14:32:08 | R2 | 2013_0_1/124149 vs 2016_1_2/8152 → NON-CLONE
[610/2000] 2026-07-19 14:32:09 | R2 | 2013_0_1/88116 vs 2016_1_1/2003 → NON-CLONE
[611/2000] 2026-07-19 14:32:10 | R2 | 2013_0_2/95524 vs 2015_0_3/88073 → NON-CLONE
[612/2000] 2026-07-19 14:32:10 | R2 | 2013_0_2/95524 vs 2016_0_4/63729 → NON-CLONE
[613/2000] 2026-07-19 14:32:11 | R2 | 2013_0_2/95524 vs 2014_0_3/71973 → NON-CLONE
[614/2000] 2026-07-19 14:32:11 | R2 | 2013_0_2/95524 vs 2016_3_1/205670 → NON-CLONE
[615/2000] 2026-07-19 14:32:12 | R2 | 2013_0_2/44471 vs 2013_0_3/118052 → NON-CLONE
[616/2000] 2026-07-19 14:32:12 | R2 | 2013_0_2/44471 vs 2013_0_3/55548 → NON-CLONE
[617/2000] 2026-07-19 14:32:13 | R2 | 2013_0_2/44471 vs 2016_1_2/30007 → NON-CLONE
[618/2000] 2026-07-19 14:32:14 | R2 | 2013_0_2/55421 vs 2014_2_1/125050 → NON-CLONE
[619/2000] 2026-07-19 14:32:14 | R2 | 2013_0_2/55421 vs 2015_0_1/68106 → NON-CLONE
[620/2000] 2026-07-19 14:32:15 | R2 | 2013_0_2/90919 vs 2013_1_1/35305 → NON-CLONE
[621/2000] 2026-07-19 14:32:16 | R2 | 2013_0_3/55548 vs 2014_2_1/125050 → NON-CLONE
[622/2000] 2026-07-19 14:32:16 | R2 | 2013_0_3/55548 vs 2013_1_1/30610 → NON-CLONE
[623/2000] 2026-07-19 14:32:17 | R2 | 2013_0_3/55548 vs 2015_0_3/62582 → NON-CLONE
[624/2000] 2026-07-19 14:32:17 | R2 | 2013_0_3/55548 vs 2015_0_1/79967 → NON-CLONE
[625/2000] 2026-07-19 14:32:18 | R2 | 2013_0_3/94901 vs 2015_1_1/124925 → NON-CLONE
[626/2000] 2026-07-19 14:32:18 | R2 | 2013_0_3/94901 vs 2016_1_2/31984 → NON-CLONE
[627/2000] 2026-07-19 14:32:19 | R2 | 2013_0_3/94901 vs 2015_0_3/88073 → NON-CLONE
[628/2000] 2026-07-19 14:32:20 | R2 | 2013_0_3/78294 vs 2014_0_3/108079 → NON-CLONE
[629/2000] 2026-07-19 14:32:21 | R2 | 2013_0_3/78294 vs 2015_0_3/21597 → NON-CLONE
[630/2000] 2026-07-19 14:32:22 | R2 | 2013_0_3/118052 vs 2015_0_3/74464 → NON-CLONE
[631/2000] 2026-07-19 14:32:22 | R2 | 2013_1_1/35305 vs 2014_2_1/115332 → NON-CLONE
[632/2000] 2026-07-19 14:32:23 | R2 | 2013_1_1/35305 vs 2016_2_1/197689 → NON-CLONE
[633/2000] 2026-07-19 14:32:23 | R2 | 2013_1_1/35305 vs 2014_3_1/138529 → NON-CLONE
[634/2000] 2026-07-19 14:32:24 | R2 | 2013_1_1/35305 vs 2016_2_1/184367 → NON-CLONE
[635/2000] 2026-07-19 14:32:25 | R2 | 2013_1_1/30788 vs 2016_2_1/187476 → NON-CLONE
[636/2000] 2026-07-19 14:32:25 | R2 | 2013_1_1/30788 vs 2016_1_2/20611 → NON-CLONE
[637/2000] 2026-07-19 14:32:25 | R2 | 2013_1_1/30788 vs 2013_0_2/114653 → NON-CLONE
[638/2000] 2026-07-19 14:32:26 | R2 | 2013_1_1/30610 vs 2016_1_1/8299 → NON-CLONE
[639/2000] 2026-07-19 14:32:26 | R2 | 2013_1_1/30610 vs 2016_1_2/31984 → NON-CLONE
[640/2000] 2026-07-19 14:32:27 | R2 | 2013_1_1/30305 vs 2014_0_3/27551 → NON-CLONE
[641/2000] 2026-07-19 14:32:28 | R2 | 2014_0_2/107403 vs 2016_0_2/88861 → NON-CLONE
[642/2000] 2026-07-19 14:32:28 | R2 | 2014_0_2/107403 vs 2016_3_1/218815 → NON-CLONE
[643/2000] 2026-07-19 14:32:29 | R2 | 2014_0_2/107403 vs 2014_3_1/137264 → NON-CLONE
[644/2000] 2026-07-19 14:32:30 | R2 | 2014_0_2/107403 vs 2014_0_3/108079 → NON-CLONE
[645/2000] 2026-07-19 14:32:30 | R2 | 2014_0_2/81302 vs 2015_1_1/115055 → NON-CLONE
[646/2000] 2026-07-19 14:32:31 | R2 | 2014_0_2/81302 vs 2015_0_3/62582 → NON-CLONE
[647/2000] 2026-07-19 14:32:31 | R2 | 2014_0_2/81302 vs 2014_3_1/138529 → NON-CLONE
[648/2000] 2026-07-19 14:32:32 | R2 | 2014_0_2/27351 vs 2016_1_2/31984 → NON-CLONE
[649/2000] 2026-07-19 14:32:32 | R2 | 2014_0_2/27351 vs 2016_2_1/193269 → NON-CLONE
[650/2000] 2026-07-19 14:32:33 | R2 | 2014_0_2/41018 vs 2016_0_4/129913 → NON-CLONE
[651/2000] 2026-07-19 14:32:34 | R2 | 2014_0_3/108079 vs 2014_2_1/126555 → NON-CLONE
[652/2000] 2026-07-19 14:32:34 | R2 | 2014_0_3/108079 vs 2016_2_1/187476 → NON-CLONE
[653/2000] 2026-07-19 14:32:35 | R2 | 2014_0_3/108079 vs 2015_0_2/32722 → NON-CLONE
[654/2000] 2026-07-19 14:32:35 | R2 | 2014_0_3/108079 vs 2013_0_2/55421 → NON-CLONE
[655/2000] 2026-07-19 14:32:36 | R2 | 2014_0_3/27551 vs 2014_2_1/125050 → NON-CLONE
[656/2000] 2026-07-19 14:32:37 | R2 | 2014_0_3/27551 vs 2013_0_1/124226 → NON-CLONE
[657/2000] 2026-07-19 14:32:37 | R2 | 2014_0_3/27551 vs 2015_0_2/34257 → NON-CLONE
[658/2000] 2026-07-19 14:32:38 | R2 | 2014_0_3/99421 vs 2015_0_4/96734 → NON-CLONE
[659/2000] 2026-07-19 14:32:39 | R2 | 2014_0_3/99421 vs 2014_3_1/138529 → NON-CLONE
[660/2000] 2026-07-19 14:32:41 | R2 | 2014_0_3/22792 vs 2013_0_2/90919 → NON-CLONE
[661/2000] 2026-07-19 14:32:43 | R2 | 2014_2_1/124976 vs 2014_0_3/99421 → NON-CLONE
[662/2000] 2026-07-19 14:32:43 | R2 | 2014_2_1/124976 vs 2016_0_4/58218 → NON-CLONE
[663/2000] 2026-07-19 14:32:44 | R2 | 2014_2_1/124976 vs 2016_3_1/211583 → NON-CLONE
[664/2000] 2026-07-19 14:32:44 | R2 | 2014_2_1/124976 vs 2015_0_2/34257 → NON-CLONE
[665/2000] 2026-07-19 14:32:45 | R2 | 2014_2_1/115332 vs 2014_0_3/99421 → NON-CLONE
[666/2000] 2026-07-19 14:32:47 | R2 | 2014_2_1/115332 vs 2016_1_2/19093 → NON-CLONE
[667/2000] 2026-07-19 14:32:48 | R2 | 2014_2_1/115332 vs 2016_0_1/55901 → NON-CLONE
[668/2000] 2026-07-19 14:32:48 | R2 | 2014_2_1/119554 vs 2015_0_4/107149 → NON-CLONE
[669/2000] 2026-07-19 14:32:49 | R2 | 2014_2_1/119554 vs 2016_1_2/20611 → NON-CLONE
[670/2000] 2026-07-19 14:32:50 | R2 | 2014_2_1/126555 vs 2015_1_1/124925 → NON-CLONE
[671/2000] 2026-07-19 14:32:51 | R2 | 2014_3_1/141827 vs 2013_1_1/30305 → NON-CLONE
[672/2000] 2026-07-19 14:32:51 | R2 | 2014_3_1/141827 vs 2014_2_1/126555 → NON-CLONE
[673/2000] 2026-07-19 14:32:52 | R2 | 2014_3_1/141827 vs 2013_1_1/30610 → NON-CLONE
[674/2000] 2026-07-19 14:32:52 | R2 | 2014_3_1/141827 vs 2014_2_1/115332 → NON-CLONE
[675/2000] 2026-07-19 14:32:53 | R2 | 2014_3_1/137264 vs 2016_0_4/129913 → NON-CLONE
[676/2000] 2026-07-19 14:32:53 | R2 | 2014_3_1/137264 vs 2016_0_2/88861 → NON-CLONE
[677/2000] 2026-07-19 14:32:54 | R2 | 2014_3_1/137264 vs 2014_2_1/126555 → NON-CLONE
[678/2000] 2026-07-19 14:32:54 | R2 | 2014_3_1/138894 vs 2016_0_4/138317 → NON-CLONE
[679/2000] 2026-07-19 14:32:55 | R2 | 2014_3_1/138894 vs 2015_0_4/77477 → NON-CLONE
[680/2000] 2026-07-19 14:32:56 | R2 | 2014_3_1/136615 vs 2016_0_4/138317 → NON-CLONE
[681/2000] 2026-07-19 14:32:56 | R2 | 2015_0_1/79967 vs 2015_0_4/96734 → NON-CLONE
[682/2000] 2026-07-19 14:32:57 | R2 | 2015_0_1/79967 vs 2015_0_3/88073 → NON-CLONE
[683/2000] 2026-07-19 14:32:59 | R2 | 2015_0_1/79967 vs 2014_0_3/22792 → NON-CLONE
[684/2000] 2026-07-19 14:33:00 | R2 | 2015_0_1/79967 vs 2013_1_1/30610 → NON-CLONE
[685/2000] 2026-07-19 14:33:00 | R2 | 2015_0_1/35102 vs 2016_0_2/68074 → NON-CLONE
[686/2000] 2026-07-19 14:33:01 | R2 | 2015_0_1/35102 vs 2016_0_1/55901 → NON-CLONE
[687/2000] 2026-07-19 14:33:01 | R2 | 2015_0_1/35102 vs 2013_0_3/94901 → NON-CLONE
[688/2000] 2026-07-19 14:33:02 | R2 | 2015_0_1/68106 vs 2013_0_2/44471 → NON-CLONE
[689/2000] 2026-07-19 14:33:02 | R2 | 2015_0_1/68106 vs 2013_0_3/83531 → NON-CLONE
[690/2000] 2026-07-19 14:33:03 | R2 | 2015_0_1/65869 vs 2013_1_1/40715 → NON-CLONE
[691/2000] 2026-07-19 14:33:03 | R2 | 2015_0_2/34257 vs 2016_1_2/8152 → NON-CLONE
[692/2000] 2026-07-19 14:33:04 | R2 | 2015_0_2/34257 vs 2014_0_2/107403 → NON-CLONE
[693/2000] 2026-07-19 14:33:04 | R2 | 2015_0_2/34257 vs 2016_2_1/187476 → NON-CLONE
[694/2000] 2026-07-19 14:33:05 | R2 | 2015_0_2/34257 vs 2015_0_4/77477 → NON-CLONE
[695/2000] 2026-07-19 14:33:05 | R2 | 2015_0_2/32722 vs 2016_1_1/14479 → NON-CLONE
[696/2000] 2026-07-19 14:33:06 | R2 | 2015_0_2/32722 vs 2013_0_2/90919 → NON-CLONE
[697/2000] 2026-07-19 14:33:06 | R2 | 2015_0_2/32722 vs 2015_0_3/107238 → NON-CLONE
[698/2000] 2026-07-19 14:33:07 | R2 | 2015_0_2/77145 vs 2015_0_3/62582 → NON-CLONE
[699/2000] 2026-07-19 14:33:07 | R2 | 2015_0_2/77145 vs 2016_1_1/14479 → NON-CLONE
[700/2000] 2026-07-19 14:33:08 | R2 | 2015_0_2/72707 vs 2015_1_1/115055 → NON-CLONE
[701/2000] 2026-07-19 14:33:09 | R2 | 2015_0_3/74464 vs 2016_0_2/125812 → NON-CLONE
[702/2000] 2026-07-19 14:33:10 | R2 | 2015_0_3/74464 vs 2014_2_1/119554 → NON-CLONE
[703/2000] 2026-07-19 14:33:10 | R2 | 2015_0_3/74464 vs 2016_0_4/100472 → NON-CLONE
[704/2000] 2026-07-19 14:33:11 | R2 | 2015_0_3/74464 vs 2013_0_1/58633 → NON-CLONE
[705/2000] 2026-07-19 14:33:12 | R2 | 2015_0_3/88073 vs 2016_2_1/187476 → NON-CLONE
[706/2000] 2026-07-19 14:33:12 | R2 | 2015_0_3/88073 vs 2016_3_1/210871 → NON-CLONE
[707/2000] 2026-07-19 14:33:13 | R2 | 2015_0_3/88073 vs 2013_0_3/83531 → NON-CLONE
[708/2000] 2026-07-19 14:33:14 | R2 | 2015_0_3/21597 vs 2016_2_1/187476 → NON-CLONE
[709/2000] 2026-07-19 14:33:14 | R2 | 2015_0_3/21597 vs 2016_0_2/88861 → NON-CLONE
[710/2000] 2026-07-19 14:33:15 | R2 | 2015_0_3/62582 vs 2014_2_1/125050 → NON-CLONE
[711/2000] 2026-07-19 14:33:15 | R2 | 2015_0_4/107149 vs 2016_1_2/20611 → NON-CLONE
[712/2000] 2026-07-19 14:33:16 | R2 | 2015_0_4/107149 vs 2015_0_1/65869 → NON-CLONE
[713/2000] 2026-07-19 14:33:16 | R2 | 2015_0_4/107149 vs 2013_0_3/83531 → NON-CLONE
[714/2000] 2026-07-19 14:33:17 | R2 | 2015_0_4/107149 vs 2014_3_1/138894 → NON-CLONE
[715/2000] 2026-07-19 14:33:17 | R2 | 2015_0_4/96734 vs 2015_1_1/127730 → NON-CLONE
[716/2000] 2026-07-19 14:33:18 | R2 | 2015_0_4/96734 vs 2014_0_2/107403 → NON-CLONE
[717/2000] 2026-07-19 14:33:18 | R2 | 2015_0_4/96734 vs 2015_1_1/124925 → NON-CLONE
