[chain] 2026-07-16 22:28:56 START  gguf :: bartowski/Codestral-22B-v0.1-GGUF::Codestral-22B-v0.1-Q2_K.gguf
Loaded 400 pairs from gcj_java_clones/pairs.csv × 5 round(s) = 2000 total (0 already done, 2000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (16384) < n_ctx_train (32768) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 400 remaining) ---
[1/2000] 2026-07-16 22:30:43 | R1 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[1449/2000] 2026-07-19 14:13:23 | R4 | 2014_0_2/27351 vs 2016_2_1/193269 → NON-CLONE
[1450/2000] 2026-07-19 14:13:25 | R4 | 2014_0_2/41018 vs 2016_0_4/129913 → NON-CLONE
[1451/2000] 2026-07-19 14:13:28 | R4 | 2014_0_3/108079 vs 2014_2_1/126555 → NON-CLONE
[1452/2000] 2026-07-19 14:13:30 | R4 | 2014_0_3/108079 vs 2016_2_1/187476 → NON-CLONE
[1453/2000] 2026-07-19 14:13:33 | R4 | 2014_0_3/108079 vs 2015_0_2/32722 → NON-CLONE
[1454/2000] 2026-07-19 14:13:35 | R4 | 2014_0_3/108079 vs 2013_0_2/55421 → NON-CLONE
[1455/2000] 2026-07-19 14:13:39 | R4 | 2014_0_3/27551 vs 2014_2_1/125050 → NON-CLONE
[1456/2000] 2026-07-19 14:13:41 | R4 | 2014_0_3/27551 vs 2013_0_1/124226 → NON-CLONE
[1457/2000] 2026-07-19 14:13:44 | R4 | 2014_0_3/27551 vs 2015_0_2/34257 → NON-CLONE
[1458/2000] 2026-07-19 14:13:48 | R4 | 2014_0_3/99421 vs 2015_0_4/96734 → NON-CLONE
[1459/2000] 2026-07-19 14:13:50 | R4 | 2014_0_3/99421 vs 2014_3_1/138529 → NON-CLONE
[1460/2000] 2026-07-19 14:13:57 | R4 | 2014_0_3/22792 vs 2013_0_2/90919 → NON-CLONE
[1461/2000] 2026-07-19 14:14:02 | R4 | 2014_2_1/124976 vs 2014_0_3/99421 → NON-CLONE
[1462/2000] 2026-07-19 14:14:04 | R4 | 2014_2_1/124976 vs 2016_0_4/58218 → NON-CLONE
[1463/2000] 2026-07-19 14:14:06 | R4 | 2014_2_1/124976 vs 2016_3_1/211583 → NON-CLONE
[1464/2000] 2026-07-19 14:14:08 | R4 | 2014_2_1/124976 vs 2015_0_2/34257 → NON-CLONE
[1465/2000] 2026-07-19 14:14:13 | R4 | 2014_2_1/115332 vs 2014_0_3/99421 → NON-CLONE
[1466/2000] 2026-07-19 14:14:18 | R4 | 2014_2_1/115332 vs 2016_1_2/19093 → NON-CLONE
[1467/2000] 2026-07-19 14:14:21 | R4 | 2014_2_1/115332 vs 2016_0_1/55901 → NON-CLONE
[1468/2000] 2026-07-19 14:14:24 | R4 | 2014_2_1/119554 vs 2015_0_4/107149 → NON-CLONE
[1469/2000] 2026-07-19 14:14:26 | R4 | 2014_2_1/119554 vs 2016_1_2/20611 → NON-CLONE
[1470/2000] 2026-07-19 14:14:29 | R4 | 2014_2_1/126555 vs 2015_1_1/124925 → NON-CLONE
[1471/2000] 2026-07-19 14:14:32 | R4 | 2014_3_1/141827 vs 2013_1_1/30305 → NON-CLONE
[1472/2000] 2026-07-19 14:14:35 | R4 | 2014_3_1/141827 vs 2014_2_1/126555 → NON-CLONE
[1473/2000] 2026-07-19 14:14:38 | R4 | 2014_3_1/141827 vs 2013_1_1/30610 → NON-CLONE
[1474/2000] 2026-07-19 14:14:40 | R4 | 2014_3_1/141827 vs 2014_2_1/115332 → NON-CLONE
[1475/2000] 2026-07-19 14:14:43 | R4 | 2014_3_1/137264 vs 2016_0_4/129913 → NON-CLONE
[1476/2000] 2026-07-19 14:14:45 | R4 | 2014_3_1/137264 vs 2016_0_2/88861 → NON-CLONE
[1477/2000] 2026-07-19 14:14:47 | R4 | 2014_3_1/137264 vs 2014_2_1/126555 → NON-CLONE
[1478/2000] 2026-07-19 14:14:50 | R4 | 2014_3_1/138894 vs 2016_0_4/138317 → NON-CLONE
[1479/2000] 2026-07-19 14:14:52 | R4 | 2014_3_1/138894 vs 2015_0_4/77477 → NON-CLONE
[1480/2000] 2026-07-19 14:14:54 | R4 | 2014_3_1/136615 vs 2016_0_4/138317 → NON-CLONE
[1481/2000] 2026-07-19 14:14:57 | R4 | 2015_0_1/79967 vs 2015_0_4/96734 → NON-CLONE
[1482/2000] 2026-07-19 14:15:00 | R4 | 2015_0_1/79967 vs 2015_0_3/88073 → NON-CLONE
[1483/2000] 2026-07-19 14:15:07 | R4 | 2015_0_1/79967 vs 2014_0_3/22792 → NON-CLONE
[1484/2000] 2026-07-19 14:15:09 | R4 | 2015_0_1/79967 vs 2013_1_1/30610 → NON-CLONE
[1485/2000] 2026-07-19 14:15:12 | R4 | 2015_0_1/35102 vs 2016_0_2/68074 → NON-CLONE
[1486/2000] 2026-07-19 14:15:14 | R4 | 2015_0_1/35102 vs 2016_0_1/55901 → NON-CLONE
[1487/2000] 2026-07-19 14:15:16 | R4 | 2015_0_1/35102 vs 2013_0_3/94901 → NON-CLONE
[1488/2000] 2026-07-19 14:15:19 | R4 | 2015_0_1/68106 vs 2013_0_2/44471 → NON-CLONE
[1489/2000] 2026-07-19 14:15:21 | R4 | 2015_0_1/68106 vs 2013_0_3/83531 → NON-CLONE
[1490/2000] 2026-07-19 14:15:24 | R4 | 2015_0_1/65869 vs 2013_1_1/40715 → NON-CLONE
[1491/2000] 2026-07-19 14:15:26 | R4 | 2015_0_2/34257 vs 2016_1_2/8152 → NON-CLONE
[1492/2000] 2026-07-19 14:15:29 | R4 | 2015_0_2/34257 vs 2014_0_2/107403 → NON-CLONE
[1493/2000] 2026-07-19 14:15:32 | R4 | 2015_0_2/34257 vs 2016_2_1/187476 → NON-CLONE
[1494/2000] 2026-07-19 14:15:35 | R4 | 2015_0_2/34257 vs 2015_0_4/77477 → NON-CLONE
[1495/2000] 2026-07-19 14:15:37 | R4 | 2015_0_2/32722 vs 2016_1_1/14479 → NON-CLONE
[1496/2000] 2026-07-19 14:15:40 | R4 | 2015_0_2/32722 vs 2013_0_2/90919 → NON-CLONE
[1497/2000] 2026-07-19 14:15:42 | R4 | 2015_0_2/32722 vs 2015_0_3/107238 → NON-CLONE
[1498/2000] 2026-07-19 14:15:45 | R4 | 2015_0_2/77145 vs 2015_0_3/62582 → NON-CLONE
[1499/2000] 2026-07-19 14:15:47 | R4 | 2015_0_2/77145 vs 2016_1_1/14479 → NON-CLONE
[1500/2000] 2026-07-19 14:15:50 | R4 | 2015_0_2/72707 vs 2015_1_1/115055 → NON-CLONE
[1501/2000] 2026-07-19 14:15:53 | R4 | 2015_0_3/74464 vs 2016_0_2/125812 → NON-CLONE
[1502/2000] 2026-07-19 14:15:56 | R4 | 2015_0_3/74464 vs 2014_2_1/119554 → NON-CLONE
[1503/2000] 2026-07-19 14:15:59 | R4 | 2015_0_3/74464 vs 2016_0_4/100472 → NON-CLONE
[1504/2000] 2026-07-19 14:16:06 | R4 | 2015_0_3/74464 vs 2013_0_1/58633 → NON-CLONE
[1505/2000] 2026-07-19 14:16:09 | R4 | 2015_0_3/88073 vs 2016_2_1/187476 → NON-CLONE
[1506/2000] 2026-07-19 14:16:12 | R4 | 2015_0_3/88073 vs 2016_3_1/210871 → NON-CLONE
[1507/2000] 2026-07-19 14:16:15 | R4 | 2015_0_3/88073 vs 2013_0_3/83531 → NON-CLONE
[1508/2000] 2026-07-19 14:16:18 | R4 | 2015_0_3/21597 vs 2016_2_1/187476 → NON-CLONE
[1509/2000] 2026-07-19 14:16:20 | R4 | 2015_0_3/21597 vs 2016_0_2/88861 → NON-CLONE
[1510/2000] 2026-07-19 14:16:23 | R4 | 2015_0_3/62582 vs 2014_2_1/125050 → NON-CLONE
[1511/2000] 2026-07-19 14:16:26 | R4 | 2015_0_4/107149 vs 2016_1_2/20611 → NON-CLONE
[1512/2000] 2026-07-19 14:16:28 | R4 | 2015_0_4/107149 vs 2015_0_1/65869 → NON-CLONE
[1513/2000] 2026-07-19 14:16:31 | R4 | 2015_0_4/107149 vs 2013_0_3/83531 → NON-CLONE
[1514/2000] 2026-07-19 14:16:33 | R4 | 2015_0_4/107149 vs 2014_3_1/138894 → NON-CLONE
[1515/2000] 2026-07-19 14:16:36 | R4 | 2015_0_4/96734 vs 2015_1_1/127730 → NON-CLONE
[1516/2000] 2026-07-19 14:16:37 | R4 | 2015_0_4/96734 vs 2014_0_2/107403 → NON-CLONE
[1517/2000] 2026-07-19 14:16:39 | R4 | 2015_0_4/96734 vs 2015_1_1/124925 → NON-CLONE
[1518/2000] 2026-07-19 14:16:42 | R4 | 2015_0_4/79014 vs 2013_0_1/84294 → NON-CLONE
[1519/2000] 2026-07-19 14:16:44 | R4 | 2015_0_4/79014 vs 2016_3_1/210871 → NON-CLONE
[1520/2000] 2026-07-19 14:16:47 | R4 | 2015_0_4/21673 vs 2016_3_1/210871 → NON-CLONE
[1521/2000] 2026-07-19 14:16:50 | R4 | 2015_1_1/127730 vs 2014_2_1/126555 → NON-CLONE
[1522/2000] 2026-07-19 14:16:53 | R4 | 2015_1_1/127730 vs 2016_0_1/72044 → NON-CLONE
[1523/2000] 2026-07-19 14:16:55 | R4 | 2015_1_1/127730 vs 2014_0_2/27351 → NON-CLONE
[1524/2000] 2026-07-19 14:16:57 | R4 | 2015_1_1/127730 vs 2016_0_1/72044 → NON-CLONE
[1525/2000] 2026-07-19 14:17:00 | R4 | 2015_1_1/114491 vs 2013_0_3/118052 → NON-CLONE
[1526/2000] 2026-07-19 14:17:02 | R4 | 2015_1_1/114491 vs 2016_1_2/8152 → NON-CLONE
[1527/2000] 2026-07-19 14:17:04 | R4 | 2015_1_1/114491 vs 2014_3_1/136615 → NON-CLONE
[1528/2000] 2026-07-19 14:17:07 | R4 | 2015_1_1/125935 vs 2016_1_2/31984 → NON-CLONE
[1529/2000] 2026-07-19 14:17:09 | R4 | 2015_1_1/125935 vs 2016_0_1/72044 → NON-CLONE
[1530/2000] 2026-07-19 14:17:11 | R4 | 2015_1_1/124925 vs 2016_1_1/8299 → NON-CLONE
[1531/2000] 2026-07-19 14:17:14 | R4 | 2016_0_1/60475 vs 2014_0_3/108079 → NON-CLONE
[1532/2000] 2026-07-19 14:17:16 | R4 | 2016_0_1/60475 vs 2013_1_1/40715 → NON-CLONE
[1533/2000] 2026-07-19 14:17:19 | R4 | 2016_0_1/60475 vs 2015_0_2/77145 → NON-CLONE
[1534/2000] 2026-07-19 14:17:21 | R4 | 2016_0_1/60475 vs 2014_0_2/107403 → NON-CLONE
[1535/2000] 2026-07-19 14:17:23 | R4 | 2016_0_1/69477 vs 2016_0_2/162423 → NON-CLONE
[1536/2000] 2026-07-19 14:17:25 | R4 | 2016_0_1/69477 vs 2016_0_2/125812 → NON-CLONE
[1537/2000] 2026-07-19 14:17:28 | R4 | 2016_0_1/69477 vs 2013_0_1/84294 → NON-CLONE
[1538/2000] 2026-07-19 14:17:30 | R4 | 2016_0_1/123558 vs 2016_1_1/14479 → NON-CLONE
[1539/2000] 2026-07-19 14:17:32 | R4 | 2016_0_1/123558 vs 2015_0_1/35102 → NON-CLONE
[1540/2000] 2026-07-19 14:17:36 | R4 | 2016_0_1/55901 vs 2015_1_1/125935 → NON-CLONE
[1541/2000] 2026-07-19 14:17:38 | R4 | 2016_0_2/68074 vs 2013_0_1/124149 → NON-CLONE
[1542/2000] 2026-07-19 14:17:41 | R4 | 2016_0_2/68074 vs 2013_0_3/83531 → NON-CLONE
[1543/2000] 2026-07-19 14:17:43 | R4 | 2016_0_2/68074 vs 2015_0_2/32722 → NON-CLONE
[1544/2000] 2026-07-19 14:17:45 | R4 | 2016_0_2/68074 vs 2014_3_1/138529 → NON-CLONE
[1545/2000] 2026-07-19 14:17:48 | R4 | 2016_0_2/150691 vs 2014_2_1/124976 → NON-CLONE
[1546/2000] 2026-07-19 14:17:50 | R4 | 2016_0_2/150691 vs 2013_0_2/55421 → NON-CLONE
[1547/2000] 2026-07-19 14:17:53 | R4 | 2016_0_2/150691 vs 2014_2_1/124976 → NON-CLONE
[1548/2000] 2026-07-19 14:17:55 | R4 | 2016_0_2/125812 vs 2016_0_4/58218 → NON-CLONE
[1549/2000] 2026-07-19 14:17:59 | R4 | 2016_0_2/125812 vs 2013_0_3/55548 → NON-CLONE
[1550/2000] 2026-07-19 14:18:02 | R4 | 2016_0_2/88861 vs 2013_0_3/55548 → NON-CLONE
[1551/2000] 2026-07-19 14:18:05 | R4 | 2016_0_4/100472 vs 2016_3_1/218815 → NON-CLONE
[1552/2000] 2026-07-19 14:18:07 | R4 | 2016_0_4/100472 vs 2015_1_1/125935 → NON-CLONE
[1553/2000] 2026-07-19 14:18:09 | R4 | 2016_0_4/100472 vs 2013_0_2/90919 → NON-CLONE
[1554/2000] 2026-07-19 14:18:12 | R4 | 2016_0_4/100472 vs 2016_0_1/55901 → NON-CLONE
[1555/2000] 2026-07-19 14:18:15 | R4 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[1556/2000] 2026-07-19 14:18:16 | R4 | 2016_0_4/129913 vs 2013_1_1/30788 → NON-CLONE
[1557/2000] 2026-07-19 14:18:19 | R4 | 2016_0_4/129913 vs 2016_1_2/30007 → NON-CLONE
[1558/2000] 2026-07-19 14:18:21 | R4 | 2016_0_4/58218 vs 2015_1_1/127730 → NON-CLONE
[1559/2000] 2026-07-19 14:18:24 | R4 | 2016_0_4/58218 vs 2016_0_2/68074 → NON-CLONE
[1560/2000] 2026-07-19 14:18:26 | R4 | 2016_0_4/63729 vs 2014_0_2/81302 → NON-CLONE
[1561/2000] 2026-07-19 14:18:29 | R4 | 2016_1_1/1153 vs 2014_2_1/126555 → NON-CLONE
[1562/2000] 2026-07-19 14:18:31 | R4 | 2016_1_1/1153 vs 2016_0_1/123558 → NON-CLONE
[1563/2000] 2026-07-19 14:18:33 | R4 | 2016_1_1/1153 vs 2016_0_4/58218 → NON-CLONE
[1564/2000] 2026-07-19 14:18:36 | R4 | 2016_1_1/1153 vs 2015_0_3/107238 → NON-CLONE
[1565/2000] 2026-07-19 14:18:40 | R4 | 2016_1_1/14479 vs 2014_0_3/99421 → NON-CLONE
[1566/2000] 2026-07-19 14:18:43 | R4 | 2016_1_1/14479 vs 2016_0_1/72044 → NON-CLONE
[1567/2000] 2026-07-19 14:18:45 | R4 | 2016_1_1/14479 vs 2016_3_1/218815 → NON-CLONE
[1568/2000] 2026-07-19 14:18:48 | R4 | 2016_1_1/8299 vs 2016_2_1/193269 → NON-CLONE
[1569/2000] 2026-07-19 14:18:50 | R4 | 2016_1_1/8299 vs 2014_0_3/108079 → NON-CLONE
[1570/2000] 2026-07-19 14:18:53 | R4 | 2016_1_1/29796 vs 2016_3_1/211583 → NON-CLONE
[1571/2000] 2026-07-19 14:18:55 | R4 | 2016_1_2/8152 vs 2014_3_1/138529 → NON-CLONE
[1572/2000] 2026-07-19 14:18:58 | R4 | 2016_1_2/8152 vs 2015_0_3/88073 → NON-CLONE
[1573/2000] 2026-07-19 14:19:01 | R4 | 2016_1_2/8152 vs 2016_2_1/197689 → NON-CLONE
[1574/2000] 2026-07-19 14:19:03 | R4 | 2016_1_2/8152 vs 2016_1_1/29796 → NON-CLONE
[1575/2000] 2026-07-19 14:19:05 | R4 | 2016_1_2/31984 vs 2015_0_2/77145 → NON-CLONE
[1576/2000] 2026-07-19 14:19:07 | R4 | 2016_1_2/31984 vs 2015_0_4/96734 → NON-CLONE
[1577/2000] 2026-07-19 14:19:09 | R4 | 2016_1_2/31984 vs 2016_0_1/69477 → NON-CLONE
[1578/2000] 2026-07-19 14:19:12 | R4 | 2016_1_2/20611 vs 2015_0_4/79014 → NON-CLONE
[1579/2000] 2026-07-19 14:19:14 | R4 | 2016_1_2/20611 vs 2013_1_1/35305 → NON-CLONE
[1580/2000] 2026-07-19 14:19:21 | R4 | 2016_1_2/19093 vs 2014_2_1/115332 → NON-CLONE
[1581/2000] 2026-07-19 14:19:29 | R4 | 2016_2_1/197689 vs 2014_0_3/22792 → NON-CLONE
[1582/2000] 2026-07-19 14:19:31 | R4 | 2016_2_1/197689 vs 2013_0_2/90919 → NON-CLONE
[1583/2000] 2026-07-19 14:19:34 | R4 | 2016_2_1/197689 vs 2015_0_1/65869 → NON-CLONE
[1584/2000] 2026-07-19 14:19:36 | R4 | 2016_2_1/197689 vs 2013_0_1/124149 → NON-CLONE
[1585/2000] 2026-07-19 14:19:39 | R4 | 2016_2_1/192495 vs 2016_0_4/100472 → NON-CLONE
[1586/2000] 2026-07-19 14:19:41 | R4 | 2016_2_1/192495 vs 2016_0_2/68074 → NON-CLONE
[1587/2000] 2026-07-19 14:19:44 | R4 | 2016_2_1/192495 vs 2014_0_3/71973 → NON-CLONE
[1588/2000] 2026-07-19 14:19:47 | R4 | 2016_2_1/187476 vs 2016_0_4/100472 → NON-CLONE
[1589/2000] 2026-07-19 14:19:54 | R4 | 2016_2_1/187476 vs 2014_0_3/22792 → NON-CLONE
[1590/2000] 2026-07-19 14:19:57 | R4 | 2016_2_1/193269 vs 2013_0_1/84294 → NON-CLONE
[1591/2000] 2026-07-19 14:19:59 | R4 | 2016_3_1/205670 vs 2013_0_2/114653 → NON-CLONE
[1592/2000] 2026-07-19 14:20:02 | R4 | 2016_3_1/205670 vs 2016_2_1/197689 → NON-CLONE
[1593/2000] 2026-07-19 14:20:04 | R4 | 2016_3_1/205670 vs 2016_1_1/1153 → NON-CLONE
[1594/2000] 2026-07-19 14:20:07 | R4 | 2016_3_1/205670 vs 2013_0_2/55421 → NON-CLONE
[1595/2000] 2026-07-19 14:20:09 | R4 | 2016_3_1/211583 vs 2014_0_3/71973 → NON-CLONE
[1596/2000] 2026-07-19 14:20:11 | R4 | 2016_3_1/211583 vs 2013_0_2/90919 → NON-CLONE
[1597/2000] 2026-07-19 14:20:14 | R4 | 2016_3_1/211583 vs 2013_0_1/124226 → NON-CLONE
[1598/2000] 2026-07-19 14:20:16 | R4 | 2016_3_1/210871 vs 2015_0_1/68106 → NON-CLONE
[1599/2000] 2026-07-19 14:20:18 | R4 | 2016_3_1/210871 vs 2013_0_2/114653 → NON-CLONE
[1600/2000] 2026-07-19 14:20:21 | R4 | 2016_3_1/218815 vs 2016_0_1/60475 → NON-CLONE
Round 4 done → results_gcj_java/Codestral-22B-v0.1/results_gguf_bartowski__Codestral-22B-v0.1-GGUF_Codestral-22B-v0.1-Q3_K_M.gguf_round4.csv
--- Round 5/5 (0 done, 400 remaining) ---
[1601/2000] 2026-07-19 14:20:24 | R5 | 2013_0_1/84294 vs 2013_0_1/58633 → CLONE
[1602/2000] 2026-07-19 14:20:26 | R5 | 2013_0_1/84294 vs 2013_0_1/124149 → CLONE
[1603/2000] 2026-07-19 14:20:29 | R5 | 2013_0_1/84294 vs 2013_0_1/88116 → CLONE
[1604/2000] 2026-07-19 14:20:33 | R5 | 2013_0_1/84294 vs 2013_0_1/124226 → CLONE
[1605/2000] 2026-07-19 14:20:36 | R5 | 2013_0_1/58633 vs 2013_0_1/124149 → CLONE
[1606/2000] 2026-07-19 14:20:39 | R5 | 2013_0_1/58633 vs 2013_0_1/88116 → CLONE
[1607/2000] 2026-07-19 14:20:41 | R5 | 2013_0_1/58633 vs 2013_0_1/124226 → CLONE
[1608/2000] 2026-07-19 14:20:44 | R5 | 2013_0_1/124149 vs 2013_0_1/88116 → CLONE
[1609/2000] 2026-07-19 14:20:46 | R5 | 2013_0_1/124149 vs 2013_0_1/124226 → CLONE
[1610/2000] 2026-07-19 14:20:49 | R5 | 2013_0_1/88116 vs 2013_0_1/124226 → CLONE
[1611/2000] 2026-07-19 14:20:53 | R5 | 2013_0_2/95524 vs 2013_0_2/44471 → CLONE
[1612/2000] 2026-07-19 14:20:55 | R5 | 2013_0_2/95524 vs 2013_0_2/55421 → CLONE
[1613/2000] 2026-07-19 14:20:58 | R5 | 2013_0_2/95524 vs 2013_0_2/90919 → CLONE
[1614/2000] 2026-07-19 14:21:00 | R5 | 2013_0_2/95524 vs 2013_0_2/114653 → CLONE
[1615/2000] 2026-07-19 14:21:02 | R5 | 2013_0_2/44471 vs 2013_0_2/55421 → CLONE
[1616/2000] 2026-07-19 14:21:05 | R5 | 2013_0_2/44471 vs 2013_0_2/90919 → CLONE
[1617/2000] 2026-07-19 14:21:07 | R5 | 2013_0_2/44471 vs 2013_0_2/114653 → CLONE
[1618/2000] 2026-07-19 14:21:09 | R5 | 2013_0_2/55421 vs 2013_0_2/90919 → CLONE
[1619/2000] 2026-07-19 14:21:11 | R5 | 2013_0_2/55421 vs 2013_0_2/114653 → CLONE
[1620/2000] 2026-07-19 14:21:14 | R5 | 2013_0_2/90919 vs 2013_0_2/114653 → CLONE
[1621/2000] 2026-07-19 14:21:17 | R5 | 2013_0_3/55548 vs 2013_0_3/94901 → CLONE
[1622/2000] 2026-07-19 14:21:20 | R5 | 2013_0_3/55548 vs 2013_0_3/78294 → CLONE
[1623/2000] 2026-07-19 14:21:22 | R5 | 2013_0_3/55548 vs 2013_0_3/118052 → CLONE
[1624/2000] 2026-07-19 14:21:25 | R5 | 2013_0_3/55548 vs 2013_0_3/83531 → CLONE
[1625/2000] 2026-07-19 14:21:28 | R5 | 2013_0_3/94901 vs 2013_0_3/78294 → CLONE
[1626/2000] 2026-07-19 14:21:30 | R5 | 2013_0_3/94901 vs 2013_0_3/118052 → CLONE
[1627/2000] 2026-07-19 14:21:33 | R5 | 2013_0_3/94901 vs 2013_0_3/83531 → CLONE
[1628/2000] 2026-07-19 14:21:36 | R5 | 2013_0_3/78294 vs 2013_0_3/118052 → CLONE
[1629/2000] 2026-07-19 14:21:39 | R5 | 2013_0_3/78294 vs 2013_0_3/83531 → CLONE
[1630/2000] 2026-07-19 14:21:41 | R5 | 2013_0_3/118052 vs 2013_0_3/83531 → CLONE
[1631/2000] 2026-07-19 14:21:44 | R5 | 2013_1_1/35305 vs 2013_1_1/30788 → CLONE
[1632/2000] 2026-07-19 14:21:46 | R5 | 2013_1_1/35305 vs 2013_1_1/30610 → CLONE
[1633/2000] 2026-07-19 14:21:49 | R5 | 2013_1_1/35305 vs 2013_1_1/30305 → CLONE
[1634/2000] 2026-07-19 14:21:51 | R5 | 2013_1_1/35305 vs 2013_1_1/40715 → CLONE
[1635/2000] 2026-07-19 14:21:54 | R5 | 2013_1_1/30788 vs 2013_1_1/30610 → CLONE
[1636/2000] 2026-07-19 14:21:56 | R5 | 2013_1_1/30788 vs 2013_1_1/30305 → CLONE
[1637/2000] 2026-07-19 14:21:58 | R5 | 2013_1_1/30788 vs 2013_1_1/40715 → CLONE
[1638/2000] 2026-07-19 14:22:01 | R5 | 2013_1_1/30610 vs 2013_1_1/30305 → CLONE
[1639/2000] 2026-07-19 14:22:03 | R5 | 2013_1_1/30610 vs 2013_1_1/40715 → CLONE
[1640/2000] 2026-07-19 14:22:06 | R5 | 2013_1_1/30305 vs 2013_1_1/40715 → CLONE
[1641/2000] 2026-07-19 14:22:09 | R5 | 2014_0_2/107403 vs 2014_0_2/81302 → CLONE
[1642/2000] 2026-07-19 14:22:11 | R5 | 2014_0_2/107403 vs 2014_0_2/27351 → CLONE
[1643/2000] 2026-07-19 14:22:12 | R5 | 2014_0_2/107403 vs 2014_0_2/41018 → CLONE
[1644/2000] 2026-07-19 14:22:15 | R5 | 2014_0_2/107403 vs 2014_0_2/110678 → CLONE
[1645/2000] 2026-07-19 14:22:18 | R5 | 2014_0_2/81302 vs 2014_0_2/27351 → CLONE
[1646/2000] 2026-07-19 14:22:20 | R5 | 2014_0_2/81302 vs 2014_0_2/41018 → CLONE
[1647/2000] 2026-07-19 14:22:22 | R5 | 2014_0_2/81302 vs 2014_0_2/110678 → CLONE
[1648/2000] 2026-07-19 14:22:24 | R5 | 2014_0_2/27351 vs 2014_0_2/41018 → CLONE
[1649/2000] 2026-07-19 14:22:26 | R5 | 2014_0_2/27351 vs 2014_0_2/110678 → CLONE
[1650/2000] 2026-07-19 14:22:28 | R5 | 2014_0_2/41018 vs 2014_0_2/110678 → CLONE
[1651/2000] 2026-07-19 14:22:32 | R5 | 2014_0_3/108079 vs 2014_0_3/27551 → CLONE
[1652/2000] 2026-07-19 14:22:36 | R5 | 2014_0_3/108079 vs 2014_0_3/99421 → CLONE
[1653/2000] 2026-07-19 14:22:44 | R5 | 2014_0_3/108079 vs 2014_0_3/22792 → CLONE
[1654/2000] 2026-07-19 14:22:46 | R5 | 2014_0_3/108079 vs 2014_0_3/71973 → CLONE
[1655/2000] 2026-07-19 14:22:51 | R5 | 2014_0_3/27551 vs 2014_0_3/99421 → CLONE
[1656/2000] 2026-07-19 14:22:58 | R5 | 2014_0_3/27551 vs 2014_0_3/22792 → CLONE
[1657/2000] 2026-07-19 14:23:00 | R5 | 2014_0_3/27551 vs 2014_0_3/71973 → CLONE
[1658/2000] 2026-07-19 14:23:10 | R5 | 2014_0_3/99421 vs 2014_0_3/22792 → CLONE
[1659/2000] 2026-07-19 14:23:12 | R5 | 2014_0_3/99421 vs 2014_0_3/71973 → CLONE
[1660/2000] 2026-07-19 14:23:20 | R5 | 2014_0_3/22792 vs 2014_0_3/71973 → CLONE
[1661/2000] 2026-07-19 14:23:23 | R5 | 2014_2_1/124976 vs 2014_2_1/115332 → CLONE
[1662/2000] 2026-07-19 14:23:25 | R5 | 2014_2_1/124976 vs 2014_2_1/119554 → CLONE
[1663/2000] 2026-07-19 14:23:28 | R5 | 2014_2_1/124976 vs 2014_2_1/126555 → CLONE
[1664/2000] 2026-07-19 14:23:31 | R5 | 2014_2_1/124976 vs 2014_2_1/125050 → CLONE
[1665/2000] 2026-07-19 14:23:34 | R5 | 2014_2_1/115332 vs 2014_2_1/119554 → CLONE
[1666/2000] 2026-07-19 14:23:37 | R5 | 2014_2_1/115332 vs 2014_2_1/126555 → CLONE
[1667/2000] 2026-07-19 14:23:39 | R5 | 2014_2_1/115332 vs 2014_2_1/125050 → CLONE
[1668/2000] 2026-07-19 14:23:42 | R5 | 2014_2_1/119554 vs 2014_2_1/126555 → CLONE
[1669/2000] 2026-07-19 14:23:44 | R5 | 2014_2_1/119554 vs 2014_2_1/125050 → CLONE
[1670/2000] 2026-07-19 14:23:47 | R5 | 2014_2_1/126555 vs 2014_2_1/125050 → CLONE
[1671/2000] 2026-07-19 14:23:51 | R5 | 2014_3_1/141827 vs 2014_3_1/137264 → CLONE
[1672/2000] 2026-07-19 14:23:53 | R5 | 2014_3_1/141827 vs 2014_3_1/138894 → CLONE
[1673/2000] 2026-07-19 14:23:56 | R5 | 2014_3_1/141827 vs 2014_3_1/136615 → CLONE
[1674/2000] 2026-07-19 14:23:58 | R5 | 2014_3_1/141827 vs 2014_3_1/138529 → CLONE
[1675/2000] 2026-07-19 14:24:00 | R5 | 2014_3_1/137264 vs 2014_3_1/138894 → CLONE
[1676/2000] 2026-07-19 14:24:03 | R5 | 2014_3_1/137264 vs 2014_3_1/136615 → CLONE
[1677/2000] 2026-07-19 14:24:05 | R5 | 2014_3_1/137264 vs 2014_3_1/138529 → CLONE
[1678/2000] 2026-07-19 14:24:07 | R5 | 2014_3_1/138894 vs 2014_3_1/136615 → CLONE
[1679/2000] 2026-07-19 14:24:10 | R5 | 2014_3_1/138894 vs 2014_3_1/138529 → CLONE
[1680/2000] 2026-07-19 14:24:12 | R5 | 2014_3_1/136615 vs 2014_3_1/138529 → CLONE
