Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (10000 already done, 40000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'qwen' loaded. Starting inference...
--- Round 1/5: already complete, skipping ---
--- Round 2/5 (0 done, 10000 remaining) ---
[10001/50000] 2026-06-26 08:32:39 | R2 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[14057/50000] 2026-06-26 10:35:49 | R2 | hanoi/0_orig vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[14058/50000] 2026-06-26 10:35:52 | R2 | hanoi/0_orig vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[14059/50000] 2026-06-26 10:35:56 | R2 | hanoi/0_orig vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[14060/50000] 2026-06-26 10:35:59 | R2 | hanoi/0_orig vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[14061/50000] 2026-06-26 10:36:03 | R2 | hanoi/0_orig vs queens/0_orig → NON-CLONE
[14062/50000] 2026-06-26 10:36:07 | R2 | hanoi/0_orig vs queens/1_artifice → NON-CLONE
[14063/50000] 2026-06-26 10:36:10 | R2 | hanoi/0_orig vs queens/test_0_orig_no_krakatau → NON-CLONE
[14064/50000] 2026-06-26 10:36:13 | R2 | hanoi/0_orig vs queens/test_0_orig_no_procyon → NON-CLONE
[14065/50000] 2026-06-26 10:36:16 | R2 | hanoi/0_orig vs queens/test_0_orig_pg_krakatau → NON-CLONE
[14066/50000] 2026-06-26 10:36:19 | R2 | hanoi/0_orig vs queens/test_0_orig_pg_procyon → NON-CLONE
[14067/50000] 2026-06-26 10:36:22 | R2 | hanoi/0_orig vs queens/test_1_artifice_no_krakatau → NON-CLONE
[14068/50000] 2026-06-26 10:36:25 | R2 | hanoi/0_orig vs queens/test_1_artifice_no_procyon → NON-CLONE
[14069/50000] 2026-06-26 10:36:28 | R2 | hanoi/0_orig vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[14070/50000] 2026-06-26 10:36:30 | R2 | hanoi/0_orig vs queens/test_1_artifice_pg_procyon → NON-CLONE
[14071/50000] 2026-06-26 10:36:34 | R2 | hanoi/0_orig vs railroadcar/0_orig → NON-CLONE
[14072/50000] 2026-06-26 10:36:37 | R2 | hanoi/0_orig vs railroadcar/1_artifice → NON-CLONE
[14073/50000] 2026-06-26 10:36:40 | R2 | hanoi/0_orig vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[14074/50000] 2026-06-26 10:36:43 | R2 | hanoi/0_orig vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[14075/50000] 2026-06-26 10:36:46 | R2 | hanoi/0_orig vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[14076/50000] 2026-06-26 10:36:49 | R2 | hanoi/0_orig vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[14077/50000] 2026-06-26 10:36:52 | R2 | hanoi/0_orig vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[14078/50000] 2026-06-26 10:36:55 | R2 | hanoi/0_orig vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[14079/50000] 2026-06-26 10:36:59 | R2 | hanoi/0_orig vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[14080/50000] 2026-06-26 10:37:02 | R2 | hanoi/0_orig vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[14081/50000] 2026-06-26 10:37:05 | R2 | hanoi/0_orig vs slinkedlist/0_orig → NON-CLONE
[14082/50000] 2026-06-26 10:37:09 | R2 | hanoi/0_orig vs slinkedlist/1_artifice → NON-CLONE
[14083/50000] 2026-06-26 10:37:12 | R2 | hanoi/0_orig vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[14084/50000] 2026-06-26 10:37:15 | R2 | hanoi/0_orig vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[14085/50000] 2026-06-26 10:37:18 | R2 | hanoi/0_orig vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[14086/50000] 2026-06-26 10:37:21 | R2 | hanoi/0_orig vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[14087/50000] 2026-06-26 10:37:24 | R2 | hanoi/0_orig vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[14088/50000] 2026-06-26 10:37:27 | R2 | hanoi/0_orig vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[14089/50000] 2026-06-26 10:37:30 | R2 | hanoi/0_orig vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[14090/50000] 2026-06-26 10:37:33 | R2 | hanoi/0_orig vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[14091/50000] 2026-06-26 10:37:36 | R2 | hanoi/0_orig vs square/0_orig → NON-CLONE
[14092/50000] 2026-06-26 10:37:40 | R2 | hanoi/0_orig vs square/1_artifice → NON-CLONE
[14093/50000] 2026-06-26 10:37:44 | R2 | hanoi/0_orig vs square/test_0_orig_no_krakatau → NON-CLONE
[14094/50000] 2026-06-26 10:37:47 | R2 | hanoi/0_orig vs square/test_0_orig_no_procyon → NON-CLONE
[14095/50000] 2026-06-26 10:37:51 | R2 | hanoi/0_orig vs square/test_0_orig_pg_krakatau → NON-CLONE
[14096/50000] 2026-06-26 10:37:54 | R2 | hanoi/0_orig vs square/test_0_orig_pg_procyon → NON-CLONE
[14097/50000] 2026-06-26 10:37:58 | R2 | hanoi/0_orig vs square/test_1_artifice_no_krakatau → NON-CLONE
[14098/50000] 2026-06-26 10:38:02 | R2 | hanoi/0_orig vs square/test_1_artifice_no_procyon → NON-CLONE
[14099/50000] 2026-06-26 10:38:05 | R2 | hanoi/0_orig vs square/test_1_artifice_pg_krakatau → NON-CLONE
[14100/50000] 2026-06-26 10:38:09 | R2 | hanoi/0_orig vs square/test_1_artifice_pg_procyon → NON-CLONE
[14101/50000] 2026-06-26 10:38:13 | R2 | hanoi/1_artifice vs InfixConverter/0_orig → NON-CLONE
[14102/50000] 2026-06-26 10:38:16 | R2 | hanoi/1_artifice vs InfixConverter/1_artifice → NON-CLONE
[14103/50000] 2026-06-26 10:38:20 | R2 | hanoi/1_artifice vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[14104/50000] 2026-06-26 10:38:23 | R2 | hanoi/1_artifice vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[14105/50000] 2026-06-26 10:38:27 | R2 | hanoi/1_artifice vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[14106/50000] 2026-06-26 10:38:30 | R2 | hanoi/1_artifice vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[14107/50000] 2026-06-26 10:38:34 | R2 | hanoi/1_artifice vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[14108/50000] 2026-06-26 10:38:36 | R2 | hanoi/1_artifice vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[14109/50000] 2026-06-26 10:38:40 | R2 | hanoi/1_artifice vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[14110/50000] 2026-06-26 10:38:42 | R2 | hanoi/1_artifice vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[14111/50000] 2026-06-26 10:38:46 | R2 | hanoi/1_artifice vs SqrtAlgorithm/0_orig → NON-CLONE
[14112/50000] 2026-06-26 10:38:49 | R2 | hanoi/1_artifice vs SqrtAlgorithm/1_artifice → NON-CLONE
[14113/50000] 2026-06-26 10:38:53 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[14114/50000] 2026-06-26 10:38:57 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[14115/50000] 2026-06-26 10:39:01 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[14116/50000] 2026-06-26 10:39:04 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[14117/50000] 2026-06-26 10:39:08 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[14118/50000] 2026-06-26 10:39:12 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[14119/50000] 2026-06-26 10:39:16 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[14120/50000] 2026-06-26 10:39:19 | R2 | hanoi/1_artifice vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[14121/50000] 2026-06-26 10:39:22 | R2 | hanoi/1_artifice vs bubblesort/0_orig → NON-CLONE
[14122/50000] 2026-06-26 10:39:24 | R2 | hanoi/1_artifice vs bubblesort/1_artifice → NON-CLONE
[14123/50000] 2026-06-26 10:39:27 | R2 | hanoi/1_artifice vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[14124/50000] 2026-06-26 10:39:30 | R2 | hanoi/1_artifice vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[14125/50000] 2026-06-26 10:39:34 | R2 | hanoi/1_artifice vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[14126/50000] 2026-06-26 10:39:37 | R2 | hanoi/1_artifice vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[14127/50000] 2026-06-26 10:39:40 | R2 | hanoi/1_artifice vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[14128/50000] 2026-06-26 10:39:42 | R2 | hanoi/1_artifice vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[14129/50000] 2026-06-26 10:39:45 | R2 | hanoi/1_artifice vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[14130/50000] 2026-06-26 10:39:48 | R2 | hanoi/1_artifice vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[14131/50000] 2026-06-26 10:39:51 | R2 | hanoi/1_artifice vs guessword/0_orig → NON-CLONE
[14132/50000] 2026-06-26 10:39:55 | R2 | hanoi/1_artifice vs guessword/1_artifice → NON-CLONE
[14133/50000] 2026-06-26 10:39:58 | R2 | hanoi/1_artifice vs guessword/test_0_orig_no_krakatau → NON-CLONE
[14134/50000] 2026-06-26 10:40:01 | R2 | hanoi/1_artifice vs guessword/test_0_orig_no_procyon → NON-CLONE
[14135/50000] 2026-06-26 10:40:05 | R2 | hanoi/1_artifice vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[14136/50000] 2026-06-26 10:40:07 | R2 | hanoi/1_artifice vs guessword/test_0_orig_pg_procyon → NON-CLONE
[14137/50000] 2026-06-26 10:40:11 | R2 | hanoi/1_artifice vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[14138/50000] 2026-06-26 10:40:14 | R2 | hanoi/1_artifice vs guessword/test_1_artifice_no_procyon → NON-CLONE
[14139/50000] 2026-06-26 10:40:17 | R2 | hanoi/1_artifice vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[14140/50000] 2026-06-26 10:40:20 | R2 | hanoi/1_artifice vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[14141/50000] 2026-06-26 10:40:23 | R2 | hanoi/1_artifice vs hanoi/0_orig → CLONE
[14142/50000] 2026-06-26 10:40:28 | R2 | hanoi/1_artifice vs hanoi/1_artifice → CLONE
[14143/50000] 2026-06-26 10:40:32 | R2 | hanoi/1_artifice vs hanoi/test_0_orig_no_krakatau → CLONE
[14144/50000] 2026-06-26 10:40:35 | R2 | hanoi/1_artifice vs hanoi/test_0_orig_no_procyon → CLONE
[14145/50000] 2026-06-26 10:40:39 | R2 | hanoi/1_artifice vs hanoi/test_0_orig_pg_krakatau → CLONE
[14146/50000] 2026-06-26 10:40:42 | R2 | hanoi/1_artifice vs hanoi/test_0_orig_pg_procyon → CLONE
[14147/50000] 2026-06-26 10:40:47 | R2 | hanoi/1_artifice vs hanoi/test_1_artifice_no_krakatau → CLONE
[14148/50000] 2026-06-26 10:40:51 | R2 | hanoi/1_artifice vs hanoi/test_1_artifice_no_procyon → CLONE
[14149/50000] 2026-06-26 10:40:55 | R2 | hanoi/1_artifice vs hanoi/test_1_artifice_pg_krakatau → CLONE
[14150/50000] 2026-06-26 10:40:58 | R2 | hanoi/1_artifice vs hanoi/test_1_artifice_pg_procyon → CLONE
[14151/50000] 2026-06-26 10:41:01 | R2 | hanoi/1_artifice vs kaprekar/0_orig → NON-CLONE
[14152/50000] 2026-06-26 10:41:04 | R2 | hanoi/1_artifice vs kaprekar/1_artifice → NON-CLONE
[14153/50000] 2026-06-26 10:41:07 | R2 | hanoi/1_artifice vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[14154/50000] 2026-06-26 10:41:10 | R2 | hanoi/1_artifice vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[14155/50000] 2026-06-26 10:41:13 | R2 | hanoi/1_artifice vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[14156/50000] 2026-06-26 10:41:16 | R2 | hanoi/1_artifice vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[14157/50000] 2026-06-26 10:41:20 | R2 | hanoi/1_artifice vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[14158/50000] 2026-06-26 10:41:23 | R2 | hanoi/1_artifice vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[14159/50000] 2026-06-26 10:41:26 | R2 | hanoi/1_artifice vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[14160/50000] 2026-06-26 10:41:29 | R2 | hanoi/1_artifice vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[14161/50000] 2026-06-26 10:41:31 | R2 | hanoi/1_artifice vs queens/0_orig → NON-CLONE
[14162/50000] 2026-06-26 10:41:34 | R2 | hanoi/1_artifice vs queens/1_artifice → NON-CLONE
[14163/50000] 2026-06-26 10:41:37 | R2 | hanoi/1_artifice vs queens/test_0_orig_no_krakatau → NON-CLONE
[14164/50000] 2026-06-26 10:41:39 | R2 | hanoi/1_artifice vs queens/test_0_orig_no_procyon → NON-CLONE
[14165/50000] 2026-06-26 10:41:42 | R2 | hanoi/1_artifice vs queens/test_0_orig_pg_krakatau → NON-CLONE
[14166/50000] 2026-06-26 10:41:45 | R2 | hanoi/1_artifice vs queens/test_0_orig_pg_procyon → NON-CLONE
[14167/50000] 2026-06-26 10:41:47 | R2 | hanoi/1_artifice vs queens/test_1_artifice_no_krakatau → NON-CLONE
[14168/50000] 2026-06-26 10:41:50 | R2 | hanoi/1_artifice vs queens/test_1_artifice_no_procyon → NON-CLONE
[14169/50000] 2026-06-26 10:41:52 | R2 | hanoi/1_artifice vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[14170/50000] 2026-06-26 10:41:55 | R2 | hanoi/1_artifice vs queens/test_1_artifice_pg_procyon → NON-CLONE
[14171/50000] 2026-06-26 10:41:58 | R2 | hanoi/1_artifice vs railroadcar/0_orig → NON-CLONE
[14172/50000] 2026-06-26 10:42:01 | R2 | hanoi/1_artifice vs railroadcar/1_artifice → NON-CLONE
[14173/50000] 2026-06-26 10:42:04 | R2 | hanoi/1_artifice vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[14174/50000] 2026-06-26 10:42:06 | R2 | hanoi/1_artifice vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[14175/50000] 2026-06-26 10:42:10 | R2 | hanoi/1_artifice vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[14176/50000] 2026-06-26 10:42:13 | R2 | hanoi/1_artifice vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[14177/50000] 2026-06-26 10:42:16 | R2 | hanoi/1_artifice vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[14178/50000] 2026-06-26 10:42:18 | R2 | hanoi/1_artifice vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[14179/50000] 2026-06-26 10:42:21 | R2 | hanoi/1_artifice vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[14180/50000] 2026-06-26 10:42:24 | R2 | hanoi/1_artifice vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[14181/50000] 2026-06-26 10:42:27 | R2 | hanoi/1_artifice vs slinkedlist/0_orig → NON-CLONE
[14182/50000] 2026-06-26 10:42:30 | R2 | hanoi/1_artifice vs slinkedlist/1_artifice → NON-CLONE
[14183/50000] 2026-06-26 10:42:33 | R2 | hanoi/1_artifice vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[14184/50000] 2026-06-26 10:42:36 | R2 | hanoi/1_artifice vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[14185/50000] 2026-06-26 10:42:39 | R2 | hanoi/1_artifice vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[14186/50000] 2026-06-26 10:42:42 | R2 | hanoi/1_artifice vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[14187/50000] 2026-06-26 10:42:45 | R2 | hanoi/1_artifice vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[14188/50000] 2026-06-26 10:42:48 | R2 | hanoi/1_artifice vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[14189/50000] 2026-06-26 10:42:50 | R2 | hanoi/1_artifice vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[14190/50000] 2026-06-26 10:42:53 | R2 | hanoi/1_artifice vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[14191/50000] 2026-06-26 10:42:56 | R2 | hanoi/1_artifice vs square/0_orig → NON-CLONE
[14192/50000] 2026-06-26 10:43:01 | R2 | hanoi/1_artifice vs square/1_artifice → NON-CLONE
[14193/50000] 2026-06-26 10:43:05 | R2 | hanoi/1_artifice vs square/test_0_orig_no_krakatau → NON-CLONE
[14194/50000] 2026-06-26 10:43:08 | R2 | hanoi/1_artifice vs square/test_0_orig_no_procyon → NON-CLONE
[14195/50000] 2026-06-26 10:43:12 | R2 | hanoi/1_artifice vs square/test_0_orig_pg_krakatau → NON-CLONE
[14196/50000] 2026-06-26 10:43:16 | R2 | hanoi/1_artifice vs square/test_0_orig_pg_procyon → NON-CLONE
[14197/50000] 2026-06-26 10:43:19 | R2 | hanoi/1_artifice vs square/test_1_artifice_no_krakatau → NON-CLONE
[14198/50000] 2026-06-26 10:43:23 | R2 | hanoi/1_artifice vs square/test_1_artifice_no_procyon → NON-CLONE
[14199/50000] 2026-06-26 10:43:27 | R2 | hanoi/1_artifice vs square/test_1_artifice_pg_krakatau → NON-CLONE
[14200/50000] 2026-06-26 10:43:30 | R2 | hanoi/1_artifice vs square/test_1_artifice_pg_procyon → NON-CLONE
[14201/50000] 2026-06-26 10:43:34 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/0_orig → NON-CLONE
[14202/50000] 2026-06-26 10:43:38 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/1_artifice → NON-CLONE
[14203/50000] 2026-06-26 10:43:41 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[14204/50000] 2026-06-26 10:43:45 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[14205/50000] 2026-06-26 10:43:48 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[14206/50000] 2026-06-26 10:43:51 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[14207/50000] 2026-06-26 10:43:55 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[14208/50000] 2026-06-26 10:43:58 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[14209/50000] 2026-06-26 10:44:01 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[14210/50000] 2026-06-26 10:44:04 | R2 | hanoi/test_0_orig_no_krakatau vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[14211/50000] 2026-06-26 10:44:07 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/0_orig → NON-CLONE
[14212/50000] 2026-06-26 10:44:11 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/1_artifice → NON-CLONE
[14213/50000] 2026-06-26 10:44:15 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[14214/50000] 2026-06-26 10:44:19 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[14215/50000] 2026-06-26 10:44:23 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[14216/50000] 2026-06-26 10:44:27 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[14217/50000] 2026-06-26 10:44:31 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[14218/50000] 2026-06-26 10:44:34 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[14219/50000] 2026-06-26 10:44:39 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[14220/50000] 2026-06-26 10:44:42 | R2 | hanoi/test_0_orig_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[14221/50000] 2026-06-26 10:44:45 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/0_orig → NON-CLONE
[14222/50000] 2026-06-26 10:44:48 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/1_artifice → NON-CLONE
[14223/50000] 2026-06-26 10:44:51 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[14224/50000] 2026-06-26 10:44:54 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[14225/50000] 2026-06-26 10:44:57 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[14226/50000] 2026-06-26 10:45:00 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[14227/50000] 2026-06-26 10:45:02 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[14228/50000] 2026-06-26 10:45:05 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[14229/50000] 2026-06-26 10:45:08 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[14230/50000] 2026-06-26 10:45:10 | R2 | hanoi/test_0_orig_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[14231/50000] 2026-06-26 10:45:13 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/0_orig → NON-CLONE
[14232/50000] 2026-06-26 10:45:17 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/1_artifice → NON-CLONE
[14233/50000] 2026-06-26 10:45:20 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_0_orig_no_krakatau → NON-CLONE
[14234/50000] 2026-06-26 10:45:23 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_0_orig_no_procyon → NON-CLONE
[14235/50000] 2026-06-26 10:45:26 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[14236/50000] 2026-06-26 10:45:29 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_0_orig_pg_procyon → NON-CLONE
[14237/50000] 2026-06-26 10:45:33 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[14238/50000] 2026-06-26 10:45:36 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_1_artifice_no_procyon → NON-CLONE
[14239/50000] 2026-06-26 10:45:39 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[14240/50000] 2026-06-26 10:45:42 | R2 | hanoi/test_0_orig_no_krakatau vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[14241/50000] 2026-06-26 10:45:46 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/0_orig → CLONE
[14242/50000] 2026-06-26 10:45:50 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/1_artifice → CLONE
[14243/50000] 2026-06-26 10:45:55 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_krakatau → CLONE
[14244/50000] 2026-06-26 10:45:59 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_0_orig_no_procyon → CLONE
[14245/50000] 2026-06-26 10:46:04 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_krakatau → CLONE
[14246/50000] 2026-06-26 10:46:09 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_0_orig_pg_procyon → CLONE
[14247/50000] 2026-06-26 10:46:14 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_krakatau → CLONE
[14248/50000] 2026-06-26 10:46:18 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_1_artifice_no_procyon → CLONE
[14249/50000] 2026-06-26 10:46:22 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_krakatau → CLONE
[14250/50000] 2026-06-26 10:46:26 | R2 | hanoi/test_0_orig_no_krakatau vs hanoi/test_1_artifice_pg_procyon → CLONE
[14251/50000] 2026-06-26 10:46:30 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/0_orig → NON-CLONE
[14252/50000] 2026-06-26 10:46:34 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/1_artifice → NON-CLONE
[14253/50000] 2026-06-26 10:46:37 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[14254/50000] 2026-06-26 10:46:40 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[14255/50000] 2026-06-26 10:46:43 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[14256/50000] 2026-06-26 10:46:46 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[14257/50000] 2026-06-26 10:46:49 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[14258/50000] 2026-06-26 10:46:52 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[14259/50000] 2026-06-26 10:46:55 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[14260/50000] 2026-06-26 10:46:58 | R2 | hanoi/test_0_orig_no_krakatau vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[14261/50000] 2026-06-26 10:47:01 | R2 | hanoi/test_0_orig_no_krakatau vs queens/0_orig → NON-CLONE
[14262/50000] 2026-06-26 10:47:04 | R2 | hanoi/test_0_orig_no_krakatau vs queens/1_artifice → NON-CLONE
