[chain] 2026-07-05 17:39:23 START  gguf :: bartowski/Meta-Llama-3.1-8B-Instruct-GGUF::Meta-Llama-3.1-8B-Instruct-Q2_K.gguf
Loaded 384 pairs from gcj_crosslang_clones/pairs.csv × 5 round(s) = 1920 total (0 already done, 1920 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 384 remaining) ---
[1/1920] 2026-07-05 17:39:32 | R1 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
W0706 01:34:06.432225 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.440942 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.441060 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.441118 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.441165 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.441209 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.516832 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.516955 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.517014 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.517062 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.517107 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] q2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685191 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685317 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685446 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z3 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685503 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685550 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685594 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.685684 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.701312 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.701431 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.701490 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.701539 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.701582 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.734123 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.734245 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.734304 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.734355 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:06.734404 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] z5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.347559 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.354174 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.358827 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.358963 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587044 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587178 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587241 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x3 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587290 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587410 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587470 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.587517 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.603601 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.603727 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.603783 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.603831 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.603874 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754230 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754357 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754417 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x3 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754470 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x6 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754554 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754603 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754652 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.754723 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.912063 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x2 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.912193 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x1 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.912256 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x4 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.912307 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:07.912355 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] x0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:08.089999 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps0 is not in var_ranges, defaulting to unknown range.
W0706 01:34:08.092871 23456244192384 torch/fx/experimental/symbolic_shapes.py:4449] [0/2] ps5 is not in var_ranges, defaulting to unknown range.
W0706 01:34:40.738321 1734179 logging.py:328] Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
Weight cache ready.
Warming up CUDA kernels...
The attention mask is not set and cannot be inferred from input because pad token is same as eos token. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
W0706 01:34:42.635318 1734179 logging.py:328] We detected that you are passing `past_key_values` as a tuple of tuples. This is deprecated and will be removed in v4.47. Please convert your cache or use an appropriate `Cache` class (https://huggingface.co/docs/transformers/kv_cache#legacy-cache-format)
Warmup complete.
Model 'qtip' loaded. Starting inference...
--- Round 1/5 (0 done, 384 remaining) ---
[1/1920] 2026-07-06 01:34:50 | R1 | 2013_0_1/103399 vs 2013_0_1/99825 → CLONE
[2/1920] 2026-07-06 01:34:54 | R1 | 2013_0_1/99825 vs 2013_0_1/125888 → CLONE
[3/1920] 2026-07-06 01:34:58 | R1 | 2013_0_1/125888 vs 2013_0_1/84842 → CLONE
[4/1920] 2026-07-06 01:35:03 | R1 | 2013_0_1/84842 vs 2013_0_1/103399 → CLONE
[5/1920] 2026-07-06 01:35:08 | R1 | 2013_0_1/49244 vs 2013_0_1/98087 → CLONE
[6/1920] 2026-07-06 01:35:13 | R1 | 2013_0_1/98087 vs 2013_0_1/91336 → CLONE
[7/1920] 2026-07-06 01:35:16 | R1 | 2013_0_1/91336 vs 2013_0_1/102913 → CLONE
[8/1920] 2026-07-06 01:35:22 | R1 | 2013_0_1/102913 vs 2013_0_1/49244 → CLONE
[9/1920] 2026-07-06 01:35:26 | R1 | 2013_0_1/126886 vs 2013_0_1/72071 → CLONE
[10/1920] 2026-07-06 01:35:31 | R1 | 2013_0_1/72071 vs 2013_0_1/70537 → CLONE
[11/1920] 2026-07-06 01:35:35 | R1 | 2013_0_1/70537 vs 2013_0_1/127485 → CLONE
[12/1920] 2026-07-06 01:35:40 | R1 | 2013_0_1/127485 vs 2013_0_1/126886 → CLONE
[13/1920] 2026-07-06 01:35:45 | R1 | 2013_0_2/95524 vs 2013_0_2/83774 → CLONE
[14/1920] 2026-07-06 01:35:50 | R1 | 2013_0_2/83774 vs 2013_0_2/78034 → CLONE
[15/1920] 2026-07-06 01:35:55 | R1 | 2013_0_2/78034 vs 2013_0_2/71957 → CLONE
[16/1920] 2026-07-06 01:36:00 | R1 | 2013_0_2/71957 vs 2013_0_2/95524 → CLONE
[17/1920] 2026-07-06 01:36:05 | R1 | 2013_0_2/44471 vs 2013_0_2/140779 → CLONE
[18/1920] 2026-07-06 01:36:12 | R1 | 2013_0_2/140779 vs 2013_0_2/122219 → CLONE
[19/1920] 2026-07-06 01:36:15 | R1 | 2013_0_2/122219 vs 2013_0_2/96711 → CLONE
[20/1920] 2026-07-06 01:36:20 | R1 | 2013_0_2/96711 vs 2013_0_2/44471 → CLONE
[21/1920] 2026-07-06 01:36:23 | R1 | 2013_0_2/55421 vs 2013_0_2/91409 → CLONE
[22/1920] 2026-07-06 01:36:29 | R1 | 2013_0_2/91409 vs 2013_0_2/85165 → CLONE
[23/1920] 2026-07-06 01:36:34 | R1 | 2013_0_2/85165 vs 2013_0_2/68303 → CLONE
[24/1920] 2026-07-06 01:36:39 | R1 | 2013_0_2/68303 vs 2013_0_2/55421 → CLONE
[25/1920] 2026-07-06 01:36:44 | R1 | 2013_0_3/108834 vs 2013_0_3/102625 → CLONE
[26/1920] 2026-07-06 01:36:48 | R1 | 2013_0_3/102625 vs 2013_0_3/102207 → CLONE
[27/1920] 2026-07-06 01:36:54 | R1 | 2013_0_3/102207 vs 2013_0_3/89287 → CLONE
[28/1920] 2026-07-06 01:36:59 | R1 | 2013_0_3/89287 vs 2013_0_3/108834 → CLONE
[29/1920] 2026-07-06 01:37:03 | R1 | 2013_0_3/59317 vs 2013_0_3/81195 → CLONE
[30/1920] 2026-07-06 01:37:07 | R1 | 2013_0_3/81195 vs 2013_0_3/51164 → CLONE
[31/1920] 2026-07-06 01:37:10 | R1 | 2013_0_3/51164 vs 2013_0_3/92037 → CLONE
[32/1920] 2026-07-06 01:37:14 | R1 | 2013_0_3/92037 vs 2013_0_3/59317 → CLONE
[33/1920] 2026-07-06 01:37:18 | R1 | 2013_0_3/74156 vs 2013_0_3/53348 → CLONE
[34/1920] 2026-07-06 01:37:23 | R1 | 2013_0_3/53348 vs 2013_0_3/70289 → CLONE
[35/1920] 2026-07-06 01:37:26 | R1 | 2013_0_3/70289 vs 2013_0_3/132829 → CLONE
[36/1920] 2026-07-06 01:37:31 | R1 | 2013_0_3/132829 vs 2013_0_3/74156 → CLONE
[37/1920] 2026-07-06 01:37:37 | R1 | 2013_1_1/42047 vs 2013_1_1/28766 → CLONE
[38/1920] 2026-07-06 01:37:41 | R1 | 2013_1_1/28766 vs 2013_1_1/37029 → CLONE
[39/1920] 2026-07-06 01:37:46 | R1 | 2013_1_1/37029 vs 2013_1_1/34507 → CLONE
[40/1920] 2026-07-06 01:37:50 | R1 | 2013_1_1/34507 vs 2013_1_1/42047 → CLONE
[41/1920] 2026-07-06 01:37:55 | R1 | 2013_1_1/30835 vs 2013_1_1/30228 → CLONE
[42/1920] 2026-07-06 01:37:59 | R1 | 2013_1_1/30228 vs 2013_1_1/32497 → CLONE
[43/1920] 2026-07-06 01:38:03 | R1 | 2013_1_1/32497 vs 2013_1_1/39026 → CLONE
[44/1920] 2026-07-06 01:38:06 | R1 | 2013_1_1/39026 vs 2013_1_1/30835 → CLONE
[45/1920] 2026-07-06 01:38:11 | R1 | 2013_1_1/32414 vs 2013_1_1/30618 → CLONE
[46/1920] 2026-07-06 01:38:16 | R1 | 2013_1_1/30618 vs 2013_1_1/30519 → CLONE
[47/1920] 2026-07-06 01:38:21 | R1 | 2013_1_1/30519 vs 2013_1_1/31779 → CLONE
[48/1920] 2026-07-06 01:38:23 | R1 | 2013_1_1/31779 vs 2013_1_1/32414 → CLONE
[49/1920] 2026-07-06 01:38:27 | R1 | 2014_2_1/115757 vs 2014_2_1/131278 → CLONE
[50/1920] 2026-07-06 01:38:30 | R1 | 2014_2_1/131278 vs 2014_2_1/128920 → CLONE
[51/1920] 2026-07-06 01:38:34 | R1 | 2014_2_1/128920 vs 2014_2_1/118754 → CLONE
[52/1920] 2026-07-06 01:38:40 | R1 | 2014_2_1/118754 vs 2014_2_1/115757 → CLONE
[53/1920] 2026-07-06 01:38:46 | R1 | 2014_2_1/129296 vs 2014_2_1/119165 → CLONE
[54/1920] 2026-07-06 01:38:50 | R1 | 2014_2_1/119165 vs 2014_2_1/118416 → CLONE
[55/1920] 2026-07-06 01:38:55 | R1 | 2014_2_1/118416 vs 2014_2_1/116147 → CLONE
[56/1920] 2026-07-06 01:38:58 | R1 | 2014_2_1/116147 vs 2014_2_1/129296 → CLONE
[57/1920] 2026-07-06 01:39:08 | R1 | 2014_2_1/131873 vs 2014_2_1/118489 → CLONE
[58/1920] 2026-07-06 01:39:16 | R1 | 2014_2_1/118489 vs 2014_2_1/121201 → CLONE
[59/1920] 2026-07-06 01:39:26 | R1 | 2014_2_1/121201 vs 2014_2_1/114208 → CLONE
[60/1920] 2026-07-06 01:39:30 | R1 | 2014_2_1/114208 vs 2014_2_1/131873 → CLONE
[61/1920] 2026-07-06 01:39:37 | R1 | 2014_3_1/135560 vs 2014_3_1/138308 → CLONE
[62/1920] 2026-07-06 01:39:43 | R1 | 2014_3_1/138308 vs 2014_3_1/139209 → CLONE
[63/1920] 2026-07-06 01:39:48 | R1 | 2014_3_1/139209 vs 2014_3_1/142092 → CLONE
[64/1920] 2026-07-06 01:39:53 | R1 | 2014_3_1/142092 vs 2014_3_1/135560 → CLONE
[65/1920] 2026-07-06 01:39:58 | R1 | 2014_3_1/138333 vs 2014_3_1/134611 → CLONE
[66/1920] 2026-07-06 01:40:05 | R1 | 2014_3_1/134611 vs 2014_3_1/139370 → CLONE
[67/1920] 2026-07-06 01:40:10 | R1 | 2014_3_1/139370 vs 2014_3_1/134295 → CLONE
[68/1920] 2026-07-06 01:40:13 | R1 | 2014_3_1/134295 vs 2014_3_1/138333 → CLONE
[69/1920] 2026-07-06 01:40:17 | R1 | 2014_3_1/140281 vs 2014_3_1/132142 → CLONE
[70/1920] 2026-07-06 01:40:24 | R1 | 2014_3_1/132142 vs 2014_3_1/143074 → CLONE
[71/1920] 2026-07-06 01:40:30 | R1 | 2014_3_1/143074 vs 2014_3_1/132975 → CLONE
[72/1920] 2026-07-06 01:40:34 | R1 | 2014_3_1/132975 vs 2014_3_1/140281 → CLONE
[73/1920] 2026-07-06 01:40:39 | R1 | 2015_0_1/47939 vs 2015_0_1/44230 → CLONE
[74/1920] 2026-07-06 01:40:43 | R1 | 2015_0_1/44230 vs 2015_0_1/106809 → CLONE
[75/1920] 2026-07-06 01:40:47 | R1 | 2015_0_1/106809 vs 2015_0_1/25955 → CLONE
[76/1920] 2026-07-06 01:40:51 | R1 | 2015_0_1/25955 vs 2015_0_1/47939 → CLONE
[77/1920] 2026-07-06 01:40:57 | R1 | 2015_0_1/43660 vs 2015_0_1/64620 → CLONE
[78/1920] 2026-07-06 01:41:00 | R1 | 2015_0_1/64620 vs 2015_0_1/86599 → CLONE
[79/1920] 2026-07-06 01:41:05 | R1 | 2015_0_1/86599 vs 2015_0_1/28465 → CLONE
[80/1920] 2026-07-06 01:41:11 | R1 | 2015_0_1/28465 vs 2015_0_1/43660 → CLONE
[81/1920] 2026-07-06 01:41:15 | R1 | 2015_0_1/100718 vs 2015_0_1/65110 → CLONE
[82/1920] 2026-07-06 01:41:21 | R1 | 2015_0_1/65110 vs 2015_0_1/60803 → CLONE
[83/1920] 2026-07-06 01:41:26 | R1 | 2015_0_1/60803 vs 2015_0_1/96593 → CLONE
[84/1920] 2026-07-06 01:41:32 | R1 | 2015_0_1/96593 vs 2015_0_1/100718 → CLONE
[85/1920] 2026-07-06 01:41:37 | R1 | 2015_0_2/91000 vs 2015_0_2/96440 → CLONE
[86/1920] 2026-07-06 01:41:41 | R1 | 2015_0_2/96440 vs 2015_0_2/36519 → CLONE
[87/1920] 2026-07-06 01:41:45 | R1 | 2015_0_2/36519 vs 2015_0_2/103402 → CLONE
[88/1920] 2026-07-06 01:41:50 | R1 | 2015_0_2/103402 vs 2015_0_2/91000 → CLONE
[89/1920] 2026-07-06 01:41:54 | R1 | 2015_0_2/21812 vs 2015_0_2/88257 → CLONE
[90/1920] 2026-07-06 01:42:00 | R1 | 2015_0_2/88257 vs 2015_0_2/81081 → CLONE
[91/1920] 2026-07-06 01:42:06 | R1 | 2015_0_2/81081 vs 2015_0_2/102321 → CLONE
[92/1920] 2026-07-06 01:42:10 | R1 | 2015_0_2/102321 vs 2015_0_2/21812 → CLONE
[93/1920] 2026-07-06 01:42:14 | R1 | 2015_0_2/40957 vs 2015_0_2/38840 → CLONE
[94/1920] 2026-07-06 01:42:19 | R1 | 2015_0_2/38840 vs 2015_0_2/100159 → CLONE
[95/1920] 2026-07-06 01:42:25 | R1 | 2015_0_2/100159 vs 2015_0_2/55775 → CLONE
[96/1920] 2026-07-06 01:42:30 | R1 | 2015_0_2/55775 vs 2015_0_2/40957 → CLONE
[97/1920] 2026-07-06 01:42:33 | R1 | 2015_0_3/42051 vs 2015_0_3/41900 → CLONE
[98/1920] 2026-07-06 01:42:37 | R1 | 2015_0_3/41900 vs 2015_0_3/103585 → CLONE
[99/1920] 2026-07-06 01:42:41 | R1 | 2015_0_3/103585 vs 2015_0_3/19800 → CLONE
[100/1920] 2026-07-06 01:42:45 | R1 | 2015_0_3/19800 vs 2015_0_3/42051 → CLONE
[101/1920] 2026-07-06 01:42:50 | R1 | 2015_0_3/47513 vs 2015_0_3/49764 → CLONE
[102/1920] 2026-07-06 01:42:54 | R1 | 2015_0_3/49764 vs 2015_0_3/103774 → CLONE
[103/1920] 2026-07-06 01:42:59 | R1 | 2015_0_3/103774 vs 2015_0_3/102323 → CLONE
[104/1920] 2026-07-06 01:43:04 | R1 | 2015_0_3/102323 vs 2015_0_3/47513 → CLONE
[105/1920] 2026-07-06 01:43:10 | R1 | 2015_0_3/96608 vs 2015_0_3/23036 → CLONE
[106/1920] 2026-07-06 01:43:14 | R1 | 2015_0_3/23036 vs 2015_0_3/72742 → CLONE
[107/1920] 2026-07-06 01:43:19 | R1 | 2015_0_3/72742 vs 2015_0_3/18309 → CLONE
[108/1920] 2026-07-06 01:43:24 | R1 | 2015_0_3/18309 vs 2015_0_3/96608 → CLONE
[109/1920] 2026-07-06 01:43:28 | R1 | 2015_0_4/86262 vs 2015_0_4/63026 → CLONE
[110/1920] 2026-07-06 01:43:32 | R1 | 2015_0_4/63026 vs 2015_0_4/57828 → CLONE
[111/1920] 2026-07-06 01:43:38 | R1 | 2015_0_4/57828 vs 2015_0_4/68310 → CLONE
[112/1920] 2026-07-06 01:43:43 | R1 | 2015_0_4/68310 vs 2015_0_4/86262 → CLONE
[113/1920] 2026-07-06 01:43:46 | R1 | 2015_0_4/30398 vs 2015_0_4/86932 → CLONE
[114/1920] 2026-07-06 01:43:55 | R1 | 2015_0_4/86932 vs 2015_0_4/94256 → CLONE
[115/1920] 2026-07-06 01:44:01 | R1 | 2015_0_4/94256 vs 2015_0_4/19708 → CLONE
[116/1920] 2026-07-06 01:44:06 | R1 | 2015_0_4/19708 vs 2015_0_4/30398 → CLONE
[117/1920] 2026-07-06 01:44:10 | R1 | 2015_0_4/29877 vs 2015_0_4/60776 → CLONE
[118/1920] 2026-07-06 01:44:14 | R1 | 2015_0_4/60776 vs 2015_0_4/74018 → CLONE
[119/1920] 2026-07-06 01:44:18 | R1 | 2015_0_4/74018 vs 2015_0_4/78114 → CLONE
[120/1920] 2026-07-06 01:44:21 | R1 | 2015_0_4/78114 vs 2015_0_4/29877 → CLONE
[121/1920] 2026-07-06 01:44:26 | R1 | 2015_1_1/112276 vs 2015_1_1/111086 → CLONE
[122/1920] 2026-07-06 01:44:31 | R1 | 2015_1_1/111086 vs 2015_1_1/117734 → CLONE
[123/1920] 2026-07-06 01:44:35 | R1 | 2015_1_1/117734 vs 2015_1_1/122934 → CLONE
[124/1920] 2026-07-06 01:44:40 | R1 | 2015_1_1/122934 vs 2015_1_1/112276 → CLONE
[125/1920] 2026-07-06 01:44:45 | R1 | 2015_1_1/118030 vs 2015_1_1/122263 → CLONE
[126/1920] 2026-07-06 01:44:50 | R1 | 2015_1_1/122263 vs 2015_1_1/124602 → CLONE
[127/1920] 2026-07-06 01:44:54 | R1 | 2015_1_1/124602 vs 2015_1_1/111264 → CLONE
[128/1920] 2026-07-06 01:45:01 | R1 | 2015_1_1/111264 vs 2015_1_1/118030 → CLONE
[129/1920] 2026-07-06 01:45:05 | R1 | 2015_1_1/112898 vs 2015_1_1/111866 → CLONE
[130/1920] 2026-07-06 01:45:14 | R1 | 2015_1_1/111866 vs 2015_1_1/111647 → CLONE
[131/1920] 2026-07-06 01:45:20 | R1 | 2015_1_1/111647 vs 2015_1_1/121770 → CLONE
[132/1920] 2026-07-06 01:45:25 | R1 | 2015_1_1/121770 vs 2015_1_1/112898 → CLONE
[133/1920] 2026-07-06 01:45:31 | R1 | 2016_0_1/76319 vs 2016_0_1/65647 → CLONE
[134/1920] 2026-07-06 01:45:33 | R1 | 2016_0_1/65647 vs 2016_0_1/94639 → CLONE
[135/1920] 2026-07-06 01:45:39 | R1 | 2016_0_1/94639 vs 2016_0_1/48618 → CLONE
[136/1920] 2026-07-06 01:45:46 | R1 | 2016_0_1/48618 vs 2016_0_1/76319 → CLONE
[137/1920] 2026-07-06 01:45:53 | R1 | 2016_0_1/117099 vs 2016_0_1/134225 → CLONE
[138/1920] 2026-07-06 01:45:56 | R1 | 2016_0_1/134225 vs 2016_0_1/88781 → CLONE
[139/1920] 2026-07-06 01:46:02 | R1 | 2016_0_1/88781 vs 2016_0_1/39027 → CLONE
[140/1920] 2026-07-06 01:46:07 | R1 | 2016_0_1/39027 vs 2016_0_1/117099 → CLONE
[141/1920] 2026-07-06 01:46:11 | R1 | 2016_0_1/100898 vs 2016_0_1/143909 → CLONE
[142/1920] 2026-07-06 01:46:14 | R1 | 2016_0_1/143909 vs 2016_0_1/71388 → CLONE
[143/1920] 2026-07-06 01:46:19 | R1 | 2016_0_1/71388 vs 2016_0_1/113708 → CLONE
[144/1920] 2026-07-06 01:46:23 | R1 | 2016_0_1/113708 vs 2016_0_1/100898 → CLONE
[145/1920] 2026-07-06 01:46:27 | R1 | 2016_0_4/136626 vs 2016_0_4/135114 → CLONE
[146/1920] 2026-07-06 01:46:31 | R1 | 2016_0_4/135114 vs 2016_0_4/63570 → CLONE
[147/1920] 2026-07-06 01:46:36 | R1 | 2016_0_4/63570 vs 2016_0_4/80717 → CLONE
[148/1920] 2026-07-06 01:46:38 | R1 | 2016_0_4/80717 vs 2016_0_4/136626 → CLONE
[149/1920] 2026-07-06 01:46:44 | R1 | 2016_0_4/125922 vs 2016_0_4/90060 → CLONE
[150/1920] 2026-07-06 01:46:47 | R1 | 2016_0_4/90060 vs 2016_0_4/158305 → CLONE
[151/1920] 2026-07-06 01:46:51 | R1 | 2016_0_4/158305 vs 2016_0_4/139021 → CLONE
[152/1920] 2026-07-06 01:46:54 | R1 | 2016_0_4/139021 vs 2016_0_4/125922 → CLONE
[153/1920] 2026-07-06 01:47:02 | R1 | 2016_0_4/99642 vs 2016_0_4/45917 → CLONE
[154/1920] 2026-07-06 01:47:08 | R1 | 2016_0_4/45917 vs 2016_0_4/142083 → CLONE
[155/1920] 2026-07-06 01:47:11 | R1 | 2016_0_4/142083 vs 2016_0_4/37736 → CLONE
[156/1920] 2026-07-06 01:47:15 | R1 | 2016_0_4/37736 vs 2016_0_4/99642 → CLONE
[157/1920] 2026-07-06 01:47:20 | R1 | 2016_1_1/15819 vs 2016_1_1/15421 → CLONE
[158/1920] 2026-07-06 01:47:24 | R1 | 2016_1_1/15421 vs 2016_1_1/3308 → CLONE
[159/1920] 2026-07-06 01:47:29 | R1 | 2016_1_1/3308 vs 2016_1_1/3735 → CLONE
[160/1920] 2026-07-06 01:47:34 | R1 | 2016_1_1/3735 vs 2016_1_1/15819 → CLONE
[161/1920] 2026-07-06 01:47:37 | R1 | 2016_1_1/28201 vs 2016_1_1/31768 → CLONE
[162/1920] 2026-07-06 01:47:41 | R1 | 2016_1_1/31768 vs 2016_1_1/33316 → CLONE
[163/1920] 2026-07-06 01:47:45 | R1 | 2016_1_1/33316 vs 2016_1_1/18665 → CLONE
[164/1920] 2026-07-06 01:47:49 | R1 | 2016_1_1/18665 vs 2016_1_1/28201 → CLONE
